,domestic total gross,genre,movie title,production_budget,rating,release date,runtime (mins)
2610,134899600.0,Action / Adventure,The Divergent Series: Insurgent,$110 million,PG-13,2015-03-20,119
2611,607200.0,Romance,To The Wonder,N/A,R,2013-04-12,113
2612,31800.0,Family,Little Fugitive,N/A,Unrated,2013-02-01,80
2613,7900.0,Drama,Kilo Two Bravo,N/A,Unrated,2015-11-13,108
2614,3900.0,Drama,Hide Your Smiling Faces,N/A,Unrated,2014-03-28,81
2615,1400.0,Drama,An Invisible Sign,N/A,PG-13,2011-05-06,96
2616,154369300.0,Animation,Rio,$90 million,G,2011-04-15,96
2617,18233400.0,Comedy,Enough Said,N/A,PG-13,2013-09-18,93
2618,,,"Box Office Mojo - Movie Index, A-Z",,,,0
2619,11287800.0,Comedy / Drama,Magic in the Moonlight,N/A,PG-13,2014-07-25,98
2620,156400.0,Foreign,Godzilla: The Japanese Original,N/A,Unrated,2014-04-18,98
2621,2151800.0,Foreign,Monsieur Lazhar,N/A,PG-13,2012-04-13,94
2622,1385600.0,Foreign,The Other Son,N/A,PG-13,2012-10-26,105
2623,118800.0,Foreign,5 Broken Cameras,N/A,Unrated,2012-05-30,90
2624,41200.0,Action,Killing Season,N/A,R,2013-07-12,90
2625,2241900.0,Foreign,Rust and Bone,N/A,R,2012-11-23,120
2626,7200.0,Documentary,Assaulted: Civil Rights Under Fire,N/A,PG-13,2013-06-20,89
2627,754800.0,Documentary,Seymour: An Introduction,N/A,PG,2015-03-13,81
2628,8200.0,Comedy / Drama,A Fool,N/A,Unrated,2015-11-27,103
2629,301100.0,Foreign,Kundo: Age of the Rampant,N/A,Unrated,2014-08-29,135
2630,7159200.0,Horror,The Green Inferno,$5 million,R,2015-09-25,100
2631,14328200.0,Drama,Woodlawn,N/A,PG,2015-10-16,123
2632,21500.0,Documentary,The Ghosts In Our Machine,N/A,Unrated,2013-11-08,92
2633,3218500.0,Drama,Dil Dhadakne Do,N/A,Unrated,2015-06-05,170
2634,18500.0,Documentary,The Homestretch,N/A,Unrated,2014-09-12,90
2635,20712300.0,Action,Haywire,$23 million,R,2012-01-20,93
2636,147000.0,Foreign,"Life, Above All",N/A,PG-13,2011-07-15,100
2637,5800.0,Thriller,The Good Doctor,N/A,PG-13,2012-08-31,90
2638,47600.0,Western,The Salvation,N/A,R,2015-02-27,90
2639,86412800.0,Action Thriller,Limitless,$27 million,PG-13,2011-03-18,105
2640,378600.0,Horror,The Shining,N/A,R,2013-10-07,0
2641,124600.0,Documentary,A Ballerina's Tale,N/A,Unrated,2015-10-14,85
2642,68735700.0,Comedy,The Wedding Ringer,$23 million,R,2015-01-16,101
2643,60862900.0,Comedy,Friends with Benefits,$35 million,R,2011-07-22,120
2644,5435900.0,Documentary,20 Feet from Stardom,N/A,PG-13,2013-06-14,90
2645,33802400.0,Crime Drama,Nightcrawler,$8.5 million,R,2014-10-31,117
2646,676100.0,Documentary,Jodorowsky's Dune,N/A,PG-13,2014-03-21,90
2647,5200.0,Thriller,Death Valley,N/A,Unrated,2015-10-16,88
2648,6800.0,Drama,Horse Money,N/A,Unrated,2015-07-24,103
2649,32085500.0,Action,The Mechanic,$40 million,R,2011-01-28,100
2650,4300.0,Crime Thriller,Pawn,N/A,R,2013-04-19,88
2651,66800.0,Foreign,Viva Riva!,N/A,R,2011-06-10,96
2652,81985800.0,Comedy,Jack and Jill,$79 million,PG,2011-11-11,91
2653,4200.0,Documentary,Free Radicals: A History of Experimental Film,N/A,Unrated,2012-08-03,82
2654,354900.0,Foreign,Gori Tere Pyaar Mein,N/A,Unrated,2013-11-22,0
2655,79900.0,Documentary,Runaway Slave,N/A,Unrated,2012-07-06,108
2656,5713000.0,Drama,Won't Back Down,N/A,PG,2012-09-28,121
2657,1085100.0,Foreign,In a Better World,$5.5 million,R,2011-04-01,119
2658,5558100.0,Drama,October Baby,N/A,PG-13,2012-03-23,107
2659,1094100.0,Foreign,Yamla Pagla Deewana,N/A,Unrated,2011-01-14,145
2660,16500.0,Documentary,Life in a Walk,N/A,Unrated,2015-09-02,76
2661,181000.0,Comedy,The Last Godfather,$13.4 million,PG-13,2011-04-01,100
2662,67700.0,Foreign,Trigun: Badlands Rumble,N/A,Unrated,2011-07-08,90
2663,186173300.0,Animation,How to Train Your Dragon 2,$145 million,PG,2014-06-13,105
2664,5700.0,Documentary,Our Man in Tehran,N/A,Unrated,2015-05-15,85
2665,40300.0,Action Thriller,The Phone,N/A,Unrated,2015-11-06,115
2666,6400.0,Drama,Five Dances,N/A,Unrated,2013-10-04,83
2667,3837300.0,Horror Comedy,Ghostbusters,N/A,PG,2014-08-29,0
2668,63976500.0,Crime Drama,Black Mass,$53 million,R,2015-09-18,122
2669,59160800.0,Thriller,The Perfect Guy,$12 million,PG-13,2015-09-11,100
2670,189600.0,Documentary,Monumental: In Search of America's National Treasure,N/A,PG,2012-03-30,85
2671,5748500.0,Drama,Victor Frankenstein,N/A,PG-13,2015-11-25,109
2672,5600.0,Comedy / Drama,This Isn't Funny,N/A,Unrated,2015-11-06,86
2673,6300.0,Foreign,Tip Top,N/A,Unrated,2014-12-12,106
2674,38173600.0,Drama,Courageous,$2 million,PG-13,2011-09-30,130
2675,237900.0,Foreign,The Suspect,N/A,Unrated,2014-01-10,137
2676,46600.0,Drama,3 Backyards,N/A,R,2011-03-11,88
2677,79400.0,Foreign,Commitment,N/A,Unrated,2013-12-06,108
2678,2600.0,Drama,The Last Day of August,N/A,Unrated,2013-10-04,90
2679,12777100.0,Drama,Carol,N/A,R,2015-11-20,118
2680,157200.0,Romance,Forever Young,N/A,Unrated,2015-07-10,107
2681,3247600.0,Action Drama,Top Gun 3D,N/A,PG,2013-02-08,110
2682,320400.0,Drama,Jafar Panahi's Taxi,N/A,Unrated,2015-10-02,82
2683,17900.0,Documentary,Great Museum,N/A,Unrated,2015-07-03,94
2684,38410700.0,Action Drama,Drive,$15 million,R,2011-09-16,103
2685,635000.0,Documentary,Salinger,N/A,PG-13,2013-09-06,120
2686,9200.0,Drama,A Teacher,N/A,Unrated,2013-09-06,75
2687,9700.0,Foreign,Special Treatment,N/A,Unrated,2011-08-26,95
2688,61300.0,Foreign,The Turin Horse,N/A,Unrated,2012-02-10,146
2689,44800.0,Comedy / Drama,The Myth of the American Sleepover,N/A,Unrated,2011-07-22,96
2690,10924800.0,Action Thriller,Sabotage,N/A,R,2014-03-28,109
2691,33000.0,Horror Thriller,The Bay,N/A,R,2012-11-02,84
2692,12900.0,Documentary,Lost Angels: Skid Row is My Home,N/A,Unrated,2012-12-07,0
2693,31900.0,Documentary,"3 1/2 Minutes, 10 Bullets",N/A,R,2015-06-19,98
2694,382700.0,Foreign,Singham,N/A,Unrated,2011-07-22,143
2695,122900.0,Romantic Comedy,35 and Ticking,N/A,R,2011-05-20,90
2696,17300.0,Documentary,This Binary Universe,N/A,Unrated,2012-05-04,110
2697,204600300.0,Action,Mission: Impossible - Rogue Nation,$150 million,PG-13,2015-07-31,130
2698,446200.0,Drama,Sound of My Voice,N/A,R,2012-04-27,85
2699,95200.0,Drama / Thriller,Queen of Earth,N/A,Unrated,2015-08-26,90
2700,1410300.0,Foreign,Wadjda,N/A,PG,2013-09-13,98
2701,26800.0,Foreign,Graceland,N/A,Unrated,2013-04-26,84
2702,1800.0,Drama,Summer in February,N/A,Unrated,2014-01-17,100
2703,46300.0,Animation,Road to Ninja - Naruto the Movie,N/A,Unrated,2014-08-29,109
2704,51371000.0,Animation,Arthur Christmas,N/A,PG,2011-11-23,97
2705,277100.0,Comedy,The Love Punch,N/A,PG-13,2014-05-23,95
2706,70100.0,Documentary,For No Good Reason,N/A,R,2014-04-25,89
2707,34400.0,Foreign,Love Forecast,N/A,Unrated,2015-01-23,118
2708,5500.0,Drama,The Princess of France,N/A,Unrated,2015-06-26,67
2709,121657500.0,Thriller,Now You See Me,$75 million,PG-13,2013-05-31,116
2710,445100.0,Drama / Thriller,Cold in July,N/A,R,2014-05-23,100
2711,27403300.0,Action Thriller,Killer Elite,$70 million,R,2011-09-23,100
2712,57391900.0,Comedy,Diary of a Wimpy Kid: Rodrick Rules,$21 million,PG,2011-03-25,96
2713,352000.0,Drama,Adore,N/A,R,2013-09-06,100
2714,12700.0,Action Comedy,Yakuza Apocalypse,N/A,R,2015-10-09,125
2715,95114300.0,Drama,Heaven is for Real,$12 million,PG,2014-04-16,100
2716,37900.0,Comedy,Not Cool,N/A,Unrated,2014-09-19,90
2717,14800.0,Foreign,A Wedding Invitation,N/A,Unrated,2013-05-24,101
2718,3521400.0,Foreign,The Skin I Live In,N/A,R,2011-10-14,120
2719,34000.0,Romantic Comedy,Amira & Sam,N/A,Unrated,2015-01-30,90
2720,2853200.0,Comedy / Drama,Girl in Progress,N/A,PG-13,2012-05-11,90
2721,14806100.0,Horror,It Follows,N/A,R,2015-03-13,97
2722,36225500.0,Comedy,This is Where I Leave You,$19.8 million,R,2014-09-19,103
2723,610200.0,Documentary,Undefeated,N/A,PG-13,2012-02-17,113
2724,164600.0,Foreign,"Buen Dia, Ramon",N/A,PG-13,2015-01-30,120
2725,16700.0,Documentary,Who Took Johnny,N/A,Unrated,2015-04-24,81
2726,239100.0,Drama,Carter High,N/A,PG-13,2015-10-30,110
2727,600.0,Crime Drama,Meeting Evil,N/A,R,2012-05-04,89
2728,162893900.0,Action,San Andreas,$110 million,PG-13,2015-05-29,114
2729,24395400.0,Comedy,The Incredible Burt Wonderstone,$30 million,PG-13,2013-03-15,100
2730,13400.0,Foreign,Shahid,N/A,Unrated,2013-10-18,105
2731,52700.0,Drama,The Retrieval,N/A,R,2014-03-14,94
2732,225488600.0,Action,Fast Five,$125 million,PG-13,2011-04-29,130
2733,53200.0,Documentary,God Loves Uganda,N/A,Unrated,2013-10-11,83
2734,46087200.0,Comedy,St. Vincent,N/A,PG-13,2014-10-10,103
2735,10300.0,Foreign,"If You Don't, I Will",N/A,Unrated,2014-12-17,102
2736,314000.0,Documentary,Linsanity,N/A,PG,2013-10-04,89
2737,19500.0,Foreign,Nostalghia,N/A,Unrated,2013-05-31,0
2738,1015900.0,Horror,The Babadook,N/A,Unrated,2014-11-28,92
2739,24933000.0,Drama,In the Heart of the Sea,$100 million,PG-13,2015-12-11,121
2740,143479400.0,Comedy,Silver Linings Playbook,$21 million,R,2012-11-16,122
2741,1205800.0,Romance,Romeo and Juliet,N/A,PG-13,2013-10-11,102
2742,821500.0,Fantasy,The Lord of the Rings: The Two Towers,N/A,PG-13,2011-06-21,0
2743,351900.0,Foreign,Chinese Puzzle,N/A,R,2014-05-16,117
2744,37779100.0,Thriller,The Boy Next Door,$4 million,R,2015-01-23,91
2745,601300.0,Foreign,Lootera,N/A,Unrated,2013-07-03,136
2746,1938200.0,Horror,Tusk,N/A,R,2014-09-19,102
2747,1892400.0,Thriller,We Need to Talk About Kevin,N/A,R,2011-12-09,112
2748,15700.0,Foreign,Tristana,N/A,PG,2012-10-12,95
2749,2656700.0,Documentary,He Named Me Malala,N/A,PG-13,2015-10-02,87
2750,62793500.0,Sci-Fi Action,Total Recall,$125 million,PG-13,2012-08-03,121
2751,74900.0,Documentary,Veil of Tears,N/A,PG-13,2014-03-28,85
2752,74100.0,Foreign,The Warring States,N/A,Unrated,2011-04-22,0
2753,15200.0,Documentary,Head Games,N/A,PG-13,2012-09-21,91
2754,11800.0,Music Drama,The Devil's Violinist,N/A,R,2015-01-30,122
2755,91623500.0,Animation,Turbo,$135 million,PG,2013-07-17,96
2756,11700.0,Fantasy Drama,Digging Up the Marrow,N/A,Unrated,2015-02-12,88
2757,368400.0,Animation,Kahlil Gibran's The Prophet,N/A,PG,2015-10-01,83
2758,33500.0,Documentary,"Hey, Boo: Harper Lee & To Kill A Mockingbird",N/A,Unrated,2011-05-13,80
2759,1800100.0,Comedy / Drama,Your Sister's Sister,N/A,R,2012-06-15,90
2760,130100.0,Drama,Make Your Move,N/A,PG-13,2014-04-18,110
2761,261500.0,Foreign,Gerhard Richter Painting,N/A,Unrated,2012-03-14,97
2762,1900.0,Documentary,Sneakerheadz,N/A,Unrated,2015-08-07,70
2763,37000.0,Documentary,Comic-Con Episode IV: A Fan's Hope,$1.5 million,PG-13,2012-04-06,88
2764,6900.0,Drama,Breakfast with Curtis,N/A,Unrated,2013-12-04,84
2765,2300.0,Drama / Thriller,Missionary,N/A,R,2014-10-31,0
2766,535400.0,Musical,A Hard Day's Night,N/A,G,2014-07-04,87
2767,69279700.0,Fantasy,Mirror Mirror,$85 million,PG,2012-03-30,106
2768,366800.0,Documentary,Happy People: A Year in the Taiga,N/A,Unrated,2013-01-25,90
2769,155900.0,Horror,Deadly Renovations,N/A,Unrated,2012-06-08,84
2770,34400.0,Documentary,District of Corruption,N/A,Unrated,2012-10-26,0
2771,115482300.0,Period Action,300: Rise of An Empire,$110 million,R,2014-03-07,102
2772,2325800.0,Romance,Le Week-End,N/A,R,2014-03-14,93
2773,19000.0,Drama,Twice Born,N/A,R,2013-12-06,127
2774,23559800.0,Sci-Fi Thriller,The Darkest Hour,$30 million,PG-13,2011-12-25,89
2775,328900.0,Foreign,A Five Star Life,N/A,Unrated,2014-07-18,85
2776,11500.0,Action,Special Forces,N/A,R,2012-10-12,109
2777,3500.0,Drama,Apart,N/A,Unrated,2012-03-09,86
2778,307600.0,Foreign,You Will Be My Son,N/A,R,2013-08-16,102
2779,861000.0,Crime Drama,Thin Ice,N/A,R,2012-02-17,94
2780,34200.0,Drama,Pierrot le fou,N/A,Unrated,2015-12-18,110
2781,92056500.0,Sci-Fi Action,Battle: Los Angeles,$70 million,PG-13,2011-03-11,116
2782,36400.0,Comedy / Drama,Meet Monica Velour,N/A,R,2011-04-08,97
2783,69700.0,Comedy,Art of the Steal,N/A,R,2014-03-14,95
2784,15973300.0,Music Drama,Step Up All In,N/A,PG-13,2014-08-08,112
2785,355900.0,Comedy / Drama,Liberal Arts,N/A,PG-13,2012-09-14,97
2786,73456400.0,Action,A Good Day to Die Hard,$92 million,R,2013-02-14,97
2787,27100.0,Foreign,Level Five,N/A,Unrated,2014-08-15,106
2788,6637400.0,Documentary,Believe,$5 million,PG,2013-12-25,91
2789,686200.0,Documentary,POM Wonderful Presents: The Greatest Movie Ever Sold,$1.8 million,PG-13,2011-04-22,90
2790,32400.0,Documentary,Evocateur: The Morton Downey Jr. Movie,N/A,R,2013-06-07,90
2791,791300.0,Foreign,Labyrinth of Lies,N/A,R,2015-09-30,124
2792,18376500.0,Comedy / Drama,Dope,$7 million,R,2015-06-19,115
2793,58238400.0,Horror,The Devil Inside,"$1,000,000",R,2012-01-06,87
2794,3442700.0,Comedy / Drama,Celeste and Jesse Forever,N/A,R,2012-08-03,91
2795,63800.0,Thriller,Sightseers,N/A,Unrated,2013-05-10,89
2796,46200.0,Period Drama,Shanghai,N/A,R,2015-10-02,104
2797,850700.0,Drama,Mustang,N/A,PG-13,2015-11-20,97
2798,265700.0,Foreign,The Blue Room,N/A,R,2014-10-03,75
2799,536000.0,Drama,By the Sea,$10 million,R,2015-11-13,122
2800,19925500.0,Drama,Still Alice,$5 million,PG-13,2015-01-16,101
2801,10200.0,Comedy / Drama,If I Were You,N/A,R,2013-03-15,115
2802,470500.0,Drama / Thriller,The Third Man,N/A,Unrated,2015-06-26,104
2803,697700.0,Documentary,The Last Lions,N/A,PG,2011-02-18,89
2804,24700.0,Drama,Olvidados,N/A,Unrated,2015-09-18,112
2805,7500.0,Horror,ABCs of Death 2,N/A,Unrated,2014-10-31,0
2806,1200.0,Documentary,The Tower,N/A,Unrated,2014-11-07,180
2807,45300.0,Foreign,Mr. X,N/A,Unrated,2015-04-17,125
2808,18200.0,Foreign,Night Across the Street,N/A,Unrated,2013-02-08,110
2809,6200.0,Drama,Knife Fight,N/A,R,2013-01-25,98
2810,15500.0,Foreign,Saheb Biwi Aur Gangster,N/A,Unrated,2011-09-30,120
2811,2945600.0,Drama,Filly Brown,$2 million,R,2013-04-19,101
2812,18700.0,Animation,Mia and the Migoo,N/A,PG,2011-03-25,93
2813,2349900.0,Romantic Comedy,Austenland,N/A,PG-13,2013-08-16,97
2814,89234400.0,Fantasy,Wrath of the Titans,$150 million,PG-13,2012-03-30,99
2815,46451700.0,Horror,Final Destination 5,$40 million,R,2011-08-12,95
2816,77000.0,Drama,Fireflies in the Garden,$8 million,R,2011-10-14,0
2817,54813700.0,Horror,Insidious Chapter 3,$10 million,PG-13,2015-06-05,97
2818,693500.0,Drama,The Himalayas,N/A,Unrated,2015-12-18,125
2819,207363900.0,Animation,Cars 2,$200 million,G,2011-06-24,113
2820,1271600.0,Horror,The Lords of Salem,$1.5 million,R,2013-04-19,100
2821,1379900.0,Drama,Take This Waltz,N/A,R,2012-06-29,116
2822,172000.0,Documentary,Crazy Horse,N/A,Unrated,2012-01-18,134
2823,19400.0,Comedy,Tasting Menu,N/A,PG-13,2014-04-18,85
2824,411700.0,Horror,Piranha 3DD,N/A,R,2012-06-01,83
2825,20900.0,Drama,Skateland,N/A,PG-13,2011-05-13,98
2826,352500.0,Documentary,Elaine Stritch: Shoot Me,N/A,Unrated,2014-02-21,81
2827,28800.0,Comedy,Last Weekend,N/A,Unrated,2014-08-29,94
2828,720300.0,Animation,The Polar Express,N/A,G,2012-11-21,100
2829,62400.0,Action Comedy,Cooties,N/A,R,2015-09-18,88
2830,243900.0,Foreign,The Viral Factor,N/A,Unrated,2012-01-20,122
2831,90800.0,Foreign,Settai,N/A,Unrated,2013-04-05,136
2832,61992700.0,Animation,Escape From Planet Earth,$40 million,PG,2013-02-15,89
2833,53200.0,Thriller,The Perfect Host,N/A,R,2011-07-01,94
2834,645200.0,Documentary,Walking the Camino: Six Ways to Santiago,N/A,Unrated,2013-09-06,84
2835,19100.0,Action Drama,5 Days of War,$12 million,R,2011-08-19,113
2836,154500.0,Fantasy Comedy,John Dies at the End,N/A,R,2013-01-25,99
2837,635300.0,Foreign,Dhobi Ghat,N/A,Unrated,2011-01-21,100
2838,9200.0,Foreign,White Elephant,N/A,Unrated,2013-03-29,110
2839,381700.0,Foreign,Chico & Rita,N/A,Unrated,2012-02-10,94
2840,1200.0,Foreign,Romeos,N/A,Unrated,2011-09-16,94
2841,21500.0,Music Drama,Hunky Dory,N/A,Unrated,2013-03-22,109
2842,2774600.0,Foreign,The Admiral: Roaring Currents,N/A,Unrated,2014-08-08,127
2843,177034100.0,Western,Django Unchained,$100 million,R,2012-12-25,165
2844,3546900.0,Drama,Metallica Through the Never,$18 million,R,2013-09-27,93
2845,7700.0,Documentary,I Am Ali,N/A,Unrated,2014-10-10,111
2846,7559400.0,Comedy,Cedar Rapids,N/A,R,2011-02-11,86
2847,11100.0,Foreign,Husbands in Goa,N/A,Unrated,2012-09-21,140
2848,606200.0,Foreign,The Attorney,N/A,Unrated,2014-02-07,127
2849,20300.0,Action Drama,Guardian Angel,N/A,R,2014-10-17,0
2850,378700.0,Foreign,The Princess of Montpensier,N/A,Unrated,2011-04-15,135
2851,1000.0,Foreign,Billy and Buddy,N/A,Unrated,2013-11-08,82
2852,14195200.0,Drama,Beasts of the Southern Wild,N/A,PG-13,2012-06-27,91
2853,921500.0,Drama,Higher Ground,$2 million,R,2011-08-26,109
2854,105500.0,Foreign,The Silence,N/A,Unrated,2013-03-08,111
2855,15600.0,Documentary,Unraveled,N/A,Unrated,2012-04-13,84
2856,101800.0,Crime Drama,Black Souls,N/A,Unrated,2015-04-10,103
2857,37787200.0,Drama,The Theory of Everything,$15 million,PG-13,2014-11-07,123
2858,12600.0,Drama,Just Like a Woman,N/A,R,2013-07-05,106
2859,55500.0,Drama,Entertainment,N/A,R,2015-11-13,110
2860,193600.0,Foreign,Populaire,N/A,R,2013-09-06,111
2861,30000.0,Foreign,"Tuesday, After Christmas",N/A,Unrated,2011-05-25,99
2862,263500.0,Foreign,Tazza: The Hidden Card,N/A,Unrated,2014-09-19,147
2863,339800.0,Animation,A Cat in Paris,N/A,PG,2012-06-01,70
2864,34939000.0,Comedy,Hot Pursuit,$35 million,PG-13,2015-05-08,87
2865,38274300.0,Drama,Tyler Perry's Good Deeds,N/A,PG-13,2012-02-24,129
2866,863800.0,Foreign,13 Assassins,N/A,R,2011-04-29,126
2867,90926300.0,Horror,Insidious Chapter 2,$5 million,PG-13,2013-09-13,105
2868,703400.0,Comedy,2 Days in New York,N/A,R,2012-08-10,91
2869,46400.0,Documentary,Last Call at the Oasis,N/A,PG-13,2012-05-04,105
2870,14103200.0,Romantic Comedy,Playing for Keeps,N/A,PG-13,2012-12-07,95
2871,4200.0,Foreign,Salvation Army,N/A,Unrated,2015-01-23,81
2872,105839500.0,Comedy,Jackass Presents: Bad Grandpa,$15 million,R,2013-10-25,93
2873,34570000.0,Thriller,House at the End of The Street,$10 million,PG-13,2012-09-21,101
2874,149900.0,Foreign / Action,Game,N/A,Unrated,2011-04-01,135
2875,34000.0,Drama,White Irish Drinkers,N/A,R,2011-03-25,109
2876,879500.0,Fantasy,The Lord of the Rings: The Return of the King,N/A,PG-13,2011-06-28,0
2877,33321400.0,Concert,Kevin Hart: Let Me Explain,N/A,R,2013-07-03,75
2878,106500.0,Documentary,Stevie Nicks - In Your Dreams,N/A,Unrated,2013-03-31,0
2879,17800.0,Documentary,Inventing Our Life: The Kibbutz Experiment,N/A,Unrated,2012-04-27,80
2880,6200.0,Documentary,Papirosen,N/A,Unrated,2014-01-24,74
2881,34000.0,Romance,Bird People,N/A,Unrated,2014-09-12,128
2882,34900.0,Foreign,Octubre,N/A,Unrated,2011-05-06,83
2883,3062400.0,Foreign,The Great Beauty,N/A,Unrated,2013-11-15,142
2884,778700.0,Foreign,Mozart's Sister,$4.5 million,Unrated,2011-08-19,120
2885,25100.0,Foreign,Paradise: Love,N/A,Unrated,2013-04-26,120
2886,8584400.0,Drama,Bajrangi Bhaijaan,N/A,Unrated,2015-07-17,163
2887,70500.0,Foreign,My Lucky Star,N/A,Unrated,2013-09-20,114
2888,122900.0,Documentary,Wild Horse Wild Ride,N/A,PG,2012-08-24,106
2889,257000.0,Documentary,The Galapagos Affair: Satan Came to Eden,N/A,Unrated,2014-04-04,120
2890,196700.0,Foreign,Fullmetal Alchemist: The Sacred Star of Milos,N/A,Unrated,2012-01-20,110
2891,221600.0,Western,Blackthorn,N/A,R,2011-10-07,98
2892,829100.0,Foreign,Rowdy Rathore,N/A,Unrated,2012-06-01,130
2893,26441900.0,Thriller,"Tinker, Tailor, Soldier, Spy",N/A,R,2011-12-09,127
2894,3000.0,Action,Blood Ties,"$20,000",Unrated,2011-02-11,93
2895,152300.0,Drama,Slaughter Creek,N/A,Unrated,2012-09-14,76
2896,219000.0,Drama / Thriller,Dark Places,N/A,R,2015-08-07,104
2897,73900.0,Documentary,Maidentrip,N/A,Unrated,2013-12-20,82
2898,28609900.0,Action,No Escape,N/A,R,2015-08-26,101
2899,7100.0,Drama,Life of a King,N/A,PG-13,2014-01-17,101
2900,36000.0,Animation,Expelled from Paradise,N/A,Unrated,2014-12-13,104
2901,147000.0,Documentary,How to Survive a Plague,N/A,Unrated,2012-09-21,109
2902,1073500.0,Drama,Kill Your Darlings,N/A,R,2013-10-16,104
2903,13100.0,Foreign,Boy Meets Girl,N/A,Unrated,2014-08-08,100
2904,50700.0,Comedy / Drama,Every Day,$3 million,R,2011-01-14,93
2905,259431500.0,Animation,Brave,$185 million,PG,2012-06-22,100
2906,4300.0,Horror Thriller,Contracted,N/A,Unrated,2013-11-22,84
2907,89100.0,Drama,Winnie Mandela,N/A,R,2013-09-06,107
2908,84803200.0,Action Drama,The Monuments Men,$70 million,PG-13,2014-02-07,110
2909,11433700.0,Crime Drama,The Drop,$12.6 million,R,2014-09-12,106
2910,4300.0,Comedy,Three Night Stand,N/A,Unrated,2015-01-16,86
2911,8155500.0,Thriller,Paranoia,$35 million,PG-13,2013-08-16,115
2912,17100.0,Documentary,Design is One,N/A,Unrated,2013-10-11,80
2913,18400.0,Comedy / Drama,The Understudy,N/A,Unrated,2012-03-16,96
2914,27436300.0,Horror,The Lazarus Effect,$3.3 million,PG-13,2015-02-27,83
2915,128264000.0,Drama,Lee Daniels' The Butler,$30 million,PG-13,2013-08-16,132
2916,595400.0,Foreign,Back in Time,N/A,Unrated,2014-12-12,0
2917,179474500.0,Animation,Ice Age: Continental Drift,$95 million,PG,2012-07-13,94
2918,58100.0,Foreign,Dangerous Liaisons,N/A,Unrated,2012-11-09,110
2919,806200.0,Documentary,Meerkats,N/A,Unrated,2012-05-26,0
2920,16800.0,Romantic Comedy,Take Me Home,N/A,PG-13,2012-03-09,97
2921,58787300.0,Sci-Fi Thriller,Source Code,$32 million,PG-13,2011-04-01,94
2922,89500.0,Comedy / Drama,Stuck in Love,N/A,R,2013-07-05,96
2923,33200.0,Foreign,Sacrifice,N/A,R,2012-07-27,122
2924,28000.0,Foreign,Out in the Dark,N/A,Unrated,2013-09-27,96
2925,26200.0,Foreign,Love At First Fight,N/A,Unrated,2015-05-22,98
2926,62400.0,Action Drama,How I Live Now,N/A,R,2013-11-08,101
2927,109200.0,Sci-Fi,The Man Who Fell to Earth,N/A,R,2011-06-24,139
2928,11500.0,Drama,Santa Mesa,N/A,Unrated,2012-01-13,82
2929,1415000.0,Drama,The Cokeville Miracle,N/A,PG-13,2015-06-05,94
2930,23800.0,Horror,The ABC's of Death,N/A,Unrated,2013-03-08,129
2931,14500.0,Drama,10 Days in a Madhouse,N/A,Unrated,2015-11-11,111
2932,3599900.0,Comedy,Veronica Mars,$6 million,PG-13,2014-03-14,107
2933,36100.0,Drama,Beneath the Harvest Sky,N/A,Unrated,2014-04-25,116
2934,47671000.0,Action,The Man From U.N.C.L.E.,$75 million,PG-13,2015-08-14,116
2935,566600.0,Documentary,On Any Sunday: The Next Chapter,N/A,PG,2014-11-07,90
2936,48492100.0,Foreign,Instructions Not Included,N/A,PG-13,2013-08-30,115
2937,342100.0,Foreign,The Salt of Life,N/A,Unrated,2012-03-02,90
2938,677900.0,Drama,Parkland,N/A,PG-13,2013-10-04,93
2939,33800.0,Foreign,Abuse of Weakness,N/A,Unrated,2014-08-15,105
2940,122971100.0,War Drama,Unbroken,$65 million,PG-13,2014-12-25,137
2941,10892900.0,Comedy,Unfinished Business,$35 million,R,2015-03-06,91
2942,19300.0,Comedy,Mental,N/A,Unrated,2013-03-29,116
2943,75500.0,Drama,An Oversimplification of Her Beauty,N/A,Unrated,2013-04-26,89
2944,659900.0,Foreign,Finding Fanny,N/A,Unrated,2014-09-12,102
2945,43300.0,Drama,Breathe,N/A,Unrated,2015-09-11,91
2946,108033600.0,Sci-Fi Thriller,The Maze Runner,$34 million,PG-13,2014-09-19,113
2947,20973900.0,Animation,The Secret World of Arrietty,N/A,G,2012-02-17,94
2948,3608300.0,Comedy,The To-Do List,$1.5 million,R,2013-07-26,100
2949,4300.0,Documentary,Weekend of a Champion,N/A,Unrated,2013-11-22,93
2950,227426400.0,Sci-Fi,The Martian,$108 million,PG-13,2015-10-02,141
2951,205687800.0,Adventure,Sherlock Holmes: A Game of Shadows,N/A,PG-13,2011-12-16,128
2952,107000.0,Drama,360,N/A,R,2012-08-03,111
2953,77700.0,Action / Adventure,Dragon Blade,N/A,R,2015-09-04,127
2954,20400.0,Drama / Thriller,Consumed,N/A,Unrated,2015-11-10,96
2955,215600.0,Romance,Casablanca,N/A,PG,2013-04-03,0
2956,55000.0,Comedy,Ping Pong Summer,N/A,Unrated,2014-06-06,92
2957,1182100.0,Horror Thriller,Goodnight Mommy,N/A,R,2015-09-11,99
2958,30600.0,Documentary,Stations of the Elevated,N/A,Unrated,2014-10-17,45
2959,141200.0,Thriller,Cop Car,N/A,R,2015-08-07,86
2960,324600.0,Action Thriller,Stolen,N/A,R,2012-09-14,96
2961,290200.0,Drama,The Man in 3B,N/A,R,2015-11-06,93
