,Unnamed: 0,domestic total gross,genre,movie title,production_budget,rating,release date,runtime (mins)
1774,1774,273500.0,Foreign,Love in the Buff,,Unrated,2012-03-30,112
1775,1775,27200.0,Drama,In Another Country,,Unrated,2012-11-09,89
1776,1776,4228600.0,War Drama,The Water Diviner,$22.5 million,R,2015-04-24,111
1777,1777,49200.0,Documentary,The Seven Five,,R,2015-05-08,103
1778,1778,1200.0,Comedy / Drama,Veer!,,Unrated,2013-03-01,0
1779,1779,309300.0,Drama,The Last of Robin Hood,,R,2014-08-29,94
1780,1780,18610400.0,Crime Drama,Mr. Holmes,,PG,2015-07-17,103
1781,1781,5700.0,Documentary,The Only Real Game,,Unrated,2014-03-07,82
1782,1782,228100.0,Foreign / Action,Tai Chi Zero,,PG-13,2012-10-19,94
1783,1783,27126400.0,Drama,Boyhood,$4 million,R,2014-07-11,166
1784,1784,31000.0,Crime Comedy,Paulette,,R,2015-08-14,87
1785,1785,54200.0,Thriller,Wake in Fright,,R,2012-10-05,0
1786,1786,90900.0,Comedy,Christmas Eve,,PG,2015-12-04,96
1787,1787,85208200.0,Horror Comedy,Dark Shadows,$150 million,PG-13,2012-05-11,113
1788,1788,304500.0,Action Fantasy,Attack on Titan: Part 2,,Unrated,2015-10-20,0
1789,1789,10850500.0,Comedy,Moms' Night Out,$5 million,PG,2014-05-09,98
1790,1790,169600.0,Drama,Time Out of Mind,,Unrated,2015-09-09,120
1791,1791,4296400.0,Drama,Shame,,NC-17,2011-12-02,99
1792,1792,2063500.0,Sports Drama,The Mighty Macs,$7 million,G,2011-10-21,102
1793,1793,23700.0,Drama,Monogamy,,Unrated,2011-03-11,94
1794,1794,14547400.0,Drama,Labor Day,$18 million,PG-13,2014-01-31,111
1795,1795,89993000.0,Comedy,Dumb and Dumber To,$40 million,PG-13,2014-11-14,110
1796,1796,1309300.0,Documentary,"Beats, Rhymes & Life: The Travels of a Tribe Called Quest",,R,2011-07-08,98
1797,1797,136100.0,Foreign,What Women Want,,Unrated,2011-02-03,100
1798,1798,5900.0,Comedy / Drama,"Sex, Death and Bowling",,R,2015-10-30,96
1799,1799,30701800.0,Fantasy,Beastly,$17 million,PG-13,2011-03-04,95
1800,1800,26100.0,Documentary,Shut Up Little Man,,Unrated,2011-08-26,90
1801,1801,10900.0,Foreign,In the Name Of,,Unrated,2013-10-30,102
1802,1802,514400.0,Foreign,Somewhere Only We Know,,Unrated,2015-02-13,109
1803,1803,48753400.0,Comedy,Here Comes the Boom,,PG,2012-10-12,105
1804,1804,4000.0,Documentary,The Harvest/La Cosecha,,Unrated,2011-07-29,84
1805,1805,25000.0,Horror Thriller,Vanishing on 7th Street,,R,2011-02-18,93
1806,1806,365400.0,Music Drama,Jimi: All Is By My Side,,R,2014-09-26,118
1807,1807,52741500.0,Thriller,Savages,$45 million,R,2012-07-06,130
1808,1808,311006000.0,Romance,The Twilight Saga: Breaking Dawn Part 1,$110 million,PG-13,2011-11-18,108
1809,1809,22036900.0,Drama,Big Miracle,$40 million,PG,2012-02-03,123
1810,1810,225200.0,Comedy / Drama,Prince Avalanche,,R,2013-08-09,94
1811,1811,117800.0,Documentary,Ain't In It For My Health: A Film About Levon Helm,,Unrated,2013-04-19,105
1812,1812,38300.0,Romantic Comedy,I Give It a Year,,R,2013-08-09,97
1813,1813,61733600.0,Romance,Titanic 3D,$18 million,PG-13,2012-04-04,194
1814,1814,13400.0,Foreign,"If I Want to Whistle, I Whistle",,Unrated,2011-01-05,94
1815,1815,3900.0,Comedy / Drama,Loosies,,PG-13,2012-01-11,88
1816,1816,1529700.0,Foreign,"Two Days, One Night",,PG-13,2014-12-24,95
1817,1817,443300.0,Foreign,The Pirates,,Unrated,2014-09-05,130
1818,1818,273546900.0,Comedy,The Hangover Part II,$80 million,R,2011-05-26,102
1819,1819,1441200.0,Drama,Another Earth,,PG-13,2011-07-22,92
1820,1820,24100.0,Foreign,Four Adventures of Reinette and Mirabelle,,Unrated,2011-07-20,95
1821,1821,62231500.0,Animation,ParaNorman,$60 million,PG,2012-08-17,93
1822,1822,62715300.0,Comedy,The Secret Life of Walter Mitty,$90 million,PG,2013-12-25,114
1823,1823,3688100.0,Sci-Fi Comedy,Robot & Frank,,PG-13,2012-08-17,90
1824,1824,40700.0,Documentary,Mumia: Long Distance Revolutionary,,Unrated,2013-02-01,120
1825,1825,349300.0,Drama,Noble,,PG-13,2015-05-08,101
1826,1826,30947400.0,Horror,Crimson Peak,$55 million,R,2015-10-16,119
1827,1827,2259200.0,Thriller,The Saratov Approach,,PG-13,2013-10-09,101
1828,1828,274000.0,Foreign,War of the Arrows,,R,2011-09-30,122
1829,1829,28100.0,Documentary,Tap World,,Unrated,2015-07-10,72
1830,1830,19200.0,Documentary,Payback,,Unrated,2012-04-25,86
1831,1831,1046000.0,Animation,From Up on Poppy Hill,,PG,2013-03-15,91
1832,1832,450100.0,Action Thriller,Seeking Justice,,R,2012-03-16,105
1833,1833,61508300.0,Romantic Comedy,Midnight in Paris,$17 million,PG-13,2011-05-20,88
1834,1834,50000.0,Foreign,Rapt,,Unrated,2011-07-06,125
1835,1835,272920700.0,Fantasy,The Hobbit: The Desolation of Smaug,,PG-13,2013-12-13,161
1836,1836,27300.0,Crime Drama,The Power of Few,,R,2013-02-15,0
1837,1837,121200.0,Foreign,The Liberator,,Unrated,2014-10-03,119
1838,1838,73168500.0,Comedy / Drama,The Best Man Holiday,$17 million,R,2013-11-15,122
1839,1839,4700.0,Documentary,"Farewell, Herr Schwarz",,Unrated,2015-01-09,96
1840,1840,114200.0,Documentary,The Look of Silence,,R,2015-07-17,103
1841,1841,2900.0,Crime Thriller,Restitution,,R,2011-10-28,101
1842,1842,32800.0,Foreign,Muran,,Unrated,2011-09-30,136
1843,1843,8400.0,Documentary,Photographic Memory,,Unrated,2012-10-12,87
1844,1844,5800.0,Drama,Kid Cannabis,,Unrated,2014-04-18,105
1845,1845,1670700.0,Documentary,Stories We Tell,,PG-13,2013-05-10,108
1846,1846,41800.0,Documentary,Paul Williams Still Alive,,PG-13,2012-06-08,84
1847,1847,99100.0,Documentary,American: The Bill Hicks Story,,Unrated,2011-04-08,102
1848,1848,18800.0,Documentary,Casting By,,Unrated,2013-11-01,89
1849,1849,140300.0,Drama,Redwood Highway,,PG-13,2014-04-11,90
1850,1850,134700.0,Comedy,Knights of Badassdom,,R,2014-01-21,86
1851,1851,5600.0,Horror Comedy,Return to Nuke 'Em High Volume 1,,Unrated,2014-01-10,85
1852,1852,31200.0,Documentary,Hitler's Children,,Unrated,2012-11-16,59
1853,1853,17600.0,Romantic Comedy,Hank and Asha,,Unrated,2014-04-11,73
1854,1854,571400.0,Thriller,The Reluctant Fundamentalist,,R,2013-04-26,128
1855,1855,415592600.0,Fantasy,Harry Potter and the Deathly Hallows Part 2,,PG-13,2011-07-15,130
1856,1856,41220900.0,Sci-Fi Comedy,Paul,$40 million,R,2011-03-18,100
1857,1857,1040100.0,Documentary,Dior and I,,Unrated,2015-04-10,90
1858,1858,108600.0,Drama,Wuthering Heights,,Unrated,2012-10-05,129
1859,1859,70168500.0,Drama / Thriller,Unknown,$30 million,PG-13,2011-02-18,109
1860,1860,11500.0,Thriller,Evil Intent,,Unrated,2013-06-29,74
1861,1861,12000.0,Animation,Tales of the Night,,Unrated,2012-09-26,84
1862,1862,25200.0,Unknown,Rediscover Sautet,,Unrated,2015-06-12,0
1863,1863,82700.0,Foreign,Caesar Must Die,,Unrated,2013-02-01,76
1864,1864,61000.0,Sci-Fi,Beyond the Black Rainbow,,R,2012-05-18,110
1865,1865,31600.0,Documentary,A Fierce Green Fire,,Unrated,2013-02-22,101
1866,1866,490000.0,Documentary,Last Days in Vietnam,,Unrated,2014-09-05,98
1867,1867,125620700.0,Action / Adventure,Green Lantern,$200 million,PG-13,2011-06-17,105
1868,1868,69293700.0,Comedy / Drama,Magic Mike XXL,$14.8 million,R,2015-07-01,115
1869,1869,42546600.0,Horror Comedy,Krampus,$15 million,PG-13,2015-12-04,98
1870,1870,9200.0,Foreign,Cupcakes,,Unrated,2015-03-27,92
1871,1871,11200.0,Foreign,The Prince of the Himalayas,,Unrated,2011-12-23,108
1872,1872,4396900.0,Documentary,Buck,,PG,2011-06-17,88
1873,1873,11000.0,Animation,Arjun: The Warrior Prince,,Unrated,2012-05-25,96
1874,1874,39200.0,Foreign,Max et les Ferrailleurs,,Unrated,2012-08-10,107
1875,1875,6300.0,Action Thriller,A Dark Truth,,R,2013-01-04,106
1876,1876,1165700.0,Comedy,The Overnight,,R,2015-06-19,80
1877,1877,2700.0,Thriller,Julia,,R,2015-10-23,95
1878,1878,800.0,Comedy,The Decoy Bride,,PG,2012-03-09,89
1879,1879,27921300.0,Drama,A Walk Among the Tombstones,$28 million,R,2014-09-19,114
1880,1880,275900.0,Comedy / Drama,Boy,,Unrated,2012-03-02,87
1881,1881,4100.0,Comedy,Swim Little Fish Swim,,Unrated,2014-09-19,95
1882,1882,21473800.0,Period Action,The Eagle,$25 million,PG-13,2011-02-11,114
1883,1883,12000.0,Drama,"Now, Forager",,Unrated,2012-10-03,93
1884,1884,6800.0,Documentary,Jews of Egypt,,Unrated,2014-03-28,96
1885,1885,23400.0,Documentary,The Arbor,,Unrated,2011-04-27,94
1886,1886,11700.0,Documentary,Pay 2 Play: Democracy's High Stakes,,Unrated,2014-09-05,89
1887,1887,760300.0,Documentary,Tabloid,,R,2011-07-15,87
1888,1888,72100.0,Foreign,Shaolin,,R,2011-09-09,139
1889,1889,14600.0,Documentary,Red Obsession,,Unrated,2013-09-06,76
1890,1890,85500.0,Documentary,Tab Hunter Confidential,,Unrated,2015-10-16,90
1891,1891,41000.0,Documentary,Love Thy Nature,,Unrated,2015-02-19,76
1892,1892,271200.0,Comedy,My Uncle Rafael,,PG-13,2012-09-21,102
1893,1893,10900.0,Drama,InchAllah,,R,2013-08-16,102
1894,1894,87318500.0,Animation,Penguins of Madagascar,$132 million,PG,2014-11-26,92
1895,1895,2200.0,Documentary,Algorithms,,Unrated,2014-10-17,100
1896,1896,234000.0,Foreign,Singh Saab The Great,,Unrated,2013-11-22,90
1897,1897,115055000.0,Horror,Paranormal Activity 3,$5 million,R,2011-10-21,81
1898,1898,4500.0,Drama,The Summer of Sangaile,,Unrated,2015-11-20,88
1899,1899,77892400.0,Action / Adventure,Hercules,$100 million,PG-13,2014-07-25,98
1900,1900,11000.0,Comedy,Just Before I Go,,R,2015-04-24,92
1901,1901,9800.0,Foreign,Clandestine Childhood,,Unrated,2013-01-18,112
1902,1902,63396500.0,Animation,Planes: Fire & Rescue,$50 million,PG,2014-07-18,83
1903,1903,65800.0,Documentary,Crime After Crime,,Unrated,2011-07-01,95
1904,1904,83460500.0,Action Comedy,2 Guns,$61 million,R,2013-08-02,109
1905,1905,1742700.0,Foreign,Potiche,,R,2011-03-25,103
1906,1906,1100.0,Foreign,Caught in the Web,,Unrated,2013-11-27,117
1907,1907,16329500.0,Horror,The Last Exorcism Part II,$5 million,PG-13,2013-03-01,88
1908,1908,14900.0,Foreign,The Day He Arrives,,Unrated,2012-04-20,79
1909,1909,458800.0,Documentary,Sound City,,Unrated,2013-02-01,108
1910,1910,800.0,Foreign,Jackpot,,Unrated,2014-06-27,90
1911,1911,546600.0,Horror,Creature,,R,2011-09-09,93
1912,1912,15600.0,Comedy,Buzzard,,Unrated,2015-03-06,97
1913,1913,2700.0,Drama,Refuge,,Unrated,2014-03-28,0
1914,1914,7186000.0,Comedy,Grandma,"$600,000",R,2015-08-21,78
1915,1915,3300.0,Drama,A Girl and a Gun,,Unrated,2013-07-03,75
1916,1916,62900.0,Comedy Thriller,Cheap Thrills,,Unrated,2014-03-21,85
1917,1917,4100.0,Documentary,Maidan,,Unrated,2014-12-12,130
1918,1918,1873500.0,Horror,The Vatican Tapes,,PG-13,2015-07-24,91
1919,1919,19700.0,Drama,Little Birds,,R,2012-08-29,96
1920,1920,12770200.0,Thriller,Gone,,PG-13,2012-02-24,85
1921,1921,6310600.0,Documentary,Meet the Mormons,,PG,2014-10-10,78
1922,1922,69100.0,Documentary,I Am Big Bird,,Unrated,2015-05-06,90
1923,1923,177111000.0,Romance,Fifty Shades of Grey,$40 million,R,2015-02-13,125
1924,1924,192832000.0,Sci-Fi Action,Rise of the Planet of the Apes,$93 million,PG-13,2011-08-05,110
1925,1925,700.0,War Drama,Into the White,,R,2013-04-12,100
1926,1926,463543100.0,Action / Adventure,Avengers: Age of Ultron,$250 million,PG-13,2015-05-01,141
1927,1927,18000.0,Foreign,Teddy Bear,,Unrated,2012-08-22,92
1928,1928,116600.0,Documentary,Spinning Plates,,Unrated,2013-10-25,93
1929,1929,104385000.0,Thriller,Zero Dark Thirty,$40 million,R,2012-12-19,157
1930,1930,62400.0,Documentary,Sweet Dreams,,Unrated,2013-11-01,84
1931,1931,11700.0,Foreign,Dishkiyaoon,,Unrated,2014-03-28,110
1932,1932,1790900.0,Musical,Singin' In the Rain,,G,2012-07-12,103
1933,1933,829100.0,Comedy,Sleeping with Other People,,R,2015-09-11,95
1934,1934,80445400.0,Documentary,Justin Bieber: Never Say Never,$13 million,G,2011-02-11,105
1935,1935,15481400.0,Documentary,America,,PG-13,2014-06-27,103
1936,1936,1300.0,Drama,3 Nights in the Desert,,R,2015-02-06,90
1937,1937,6287300.0,Drama,Beginners,$3.2 million,R,2011-06-03,104
1938,1938,4100.0,Documentary,They Come to America,,Unrated,2012-03-31,99
1939,1939,3212100.0,Foreign,Wild Tales,,R,2015-02-20,122
1940,1940,32907000.0,Music Drama,Get On Up,,PG-13,2014-08-01,138
1941,1941,20500.0,Comedy,The Color Wheel,,Unrated,2012-05-18,83
1942,1942,20913700.0,Action Thriller,Homefront,$22 million,R,2013-11-27,110
1943,1943,15400.0,Comedy,6 Month Rule,,R,2012-06-01,99
1944,1944,417300.0,Documentary,The Hunting Ground,,PG-13,2015-02-27,90
1945,1945,112606600.0,Thriller,The Girl with the Dragon Tattoo,$90 million,R,2011-12-21,160
1946,1946,4700.0,Drama,Club Life,,R,2015-05-29,83
1947,1947,33595300.0,Comedy,The Sitter,$25 million,R,2011-12-09,100
1948,1948,272500.0,Sci-Fi,The Zero Theorem,,R,2014-09-19,107
1949,1949,75200.0,Drama,Puncture,,R,2011-09-23,99
1950,1950,6834800.0,Drama,Cantinflas,,PG,2014-08-29,106
1951,1951,150200.0,Drama,Manglehorn,,PG-13,2015-06-19,97
1952,1952,27929600.0,Romance,The Best of Me,$26 million,PG-13,2014-10-17,117
1953,1953,44619200.0,Comedy / Drama,Birdman,$18 million,R,2014-10-17,119
1954,1954,17800.0,Drama,Accident,,Unrated,2014-05-23,103
1955,1955,184200.0,Crime,The Priests,,Unrated,2015-11-26,108
1956,1956,9600.0,Foreign,Trouble Every Day,,Unrated,2013-10-11,101
1957,1957,2400.0,Drama,Scorn,,Unrated,2012-03-01,88
1958,1958,152700.0,Documentary,American Promise,,Unrated,2013-10-18,135
1959,1959,3614200.0,Comedy,The Grand Seduction,,PG-13,2014-05-30,113
1960,1960,6500.0,Drama,The Night of the Shooting Stars,,R,2015-08-12,105
1961,1961,3865100.0,Foreign,A La Mala,,PG-13,2015-02-27,99
1962,1962,3793300.0,Animation,Anomalisa,$8 million,R,2015-12-30,90
1963,1963,146481500.0,Family Comedy,Alvin and the Chipmunks: Chipwrecked,$75 million,G,2011-12-16,87
1964,1964,700.0,Crime Drama,Citizen Gangster,,Unrated,2012-04-27,105
1965,1965,1155800.0,Drama,Walking with the Enemy,,PG-13,2014-04-25,124
1966,1966,52700.0,Documentary,Le Joli Mai,,Unrated,2013-09-13,136
1967,1967,6515600.0,Drama,All Is Lost,,PG-13,2013-10-18,100
1968,1968,94300.0,Documentary,The Principle,,PG,2014-10-24,0
1969,1969,4500.0,Horror Thriller,Daylight,,Unrated,2011-07-15,74
1970,1970,36935000.0,Animation,"Monsters, Inc.",,G,2012-12-19,90
1971,1971,4386600.0,Foreign / Action,The Raid: Redemption,,R,2012-03-23,101
1972,1972,46165400.0,Comedy,The Internship,$58 million,PG-13,2013-06-07,119
1973,1973,15400.0,Foreign,Gloria,,R,2015-07-17,120
1974,1974,437000.0,Western,Ain't Them Bodies Saints,,R,2013-08-16,90
1975,1975,4200.0,Documentary,"High Tech, Low Life",,Unrated,2013-01-09,88
1976,1976,14600.0,Documentary,Fifi Howls From Happiness,,Unrated,2014-08-08,96
1977,1977,1193200.0,Foreign,Desi Boyz,,Unrated,2011-11-25,122
1978,1978,9000.0,Foreign,The Mystery of Happiness,,Unrated,2014-09-12,92
1979,1979,49200.0,Crime Drama,Red Herring,,Unrated,2015-10-30,91
1980,1980,75900.0,Documentary,An Inconsistent Truth,,PG,2012-01-27,89
1981,1981,41960800.0,Romantic Comedy,Something Borrowed,$35 million,PG-13,2011-05-06,103
1982,1982,1288300.0,Thriller,Headhunters,,R,2012-04-27,100
1983,1983,14800.0,Comedy,Dysfunctional Friends,$5 million,Unrated,2012-02-03,111
1984,1984,17960900.0,Comedy / Drama,Young Adult,$12 million,R,2011-12-09,94
1985,1985,56395100.0,Action Drama,The Grey,$25 million,R,2012-01-27,117
1986,1986,170400.0,Foreign,The Big Picture,,Unrated,2012-10-12,0
1987,1987,4800.0,Foreign,Hotel Normandy,,Unrated,2013-09-27,84
1988,1988,22700.0,Drama,Memphis,,Unrated,2014-09-05,75
1989,1989,124429100.0,Animation,Cloudy with a Chance of Meatballs 2,$78 million,PG,2013-09-27,95
1990,1990,2500.0,Comedy,L.A. Slasher,,R,2015-06-26,86
1991,1991,354600.0,Drama,Effie Gray,,PG-13,2015-04-03,108
1992,1992,100800.0,Foreign,Hiroshima Mon Amour,,Unrated,2014-10-17,92
1993,1993,61600.0,Documentary,Sagrada: The Mystery of Creation,,Unrated,2014-09-12,89
1994,1994,10900.0,Documentary,The Informant,,Unrated,2013-09-13,81
1995,1995,1576900.0,Documentary,Finding Vivian Maier,,Unrated,2014-03-28,84
1996,1996,104100.0,Drama,Every Secret Thing,,R,2015-05-15,93
1997,1997,33600.0,Crime Thriller,Small Town Murder Songs,,Unrated,2011-06-03,75
1998,1998,1210200.0,Horror Thriller,Red State,,R,2011-03-05,97
1999,1999,404400.0,Action,Freetown,,PG-13,2015-04-08,113
2000,2000,126900.0,Documentary,The Undefeated,,PG-13,2011-07-15,113
2001,2001,82518800.0,Action Thriller,Contagion,$60 million,PG-13,2011-09-09,105
2002,2002,236400.0,Documentary,Brooklyn Castle,,PG,2012-10-19,101
2003,2003,159700.0,Foreign,Luv Shuv Tey Chicken Khurana,,Unrated,2012-11-02,0
2004,2004,257900.0,Foreign,Like Someone in Love,,Unrated,2013-02-15,109
2005,2005,13900.0,Drama,Bloodworth,,R,2011-05-20,105
2006,2006,128200.0,Documentary,The Punk Singer,,Unrated,2013-11-29,82
2007,2007,47511100.0,Sci-Fi Fantasy,Star Wars: Episode I - The Phantom Menace,,PG,2012-02-10,133
2008,2008,2700.0,Documentary,Men at Lunch,,Unrated,2013-09-20,75
2009,2009,50900.0,Documentary,The Internet's Own Boy,,Unrated,2014-06-27,105
2010,2010,49200.0,Foreign,"Happy, Happy",,R,2011-09-16,88
2011,2011,2600.0,Comedy / Drama,Why Stop Now?,,R,2012-08-17,88
2012,2012,73400.0,Foreign,Klown,,R,2012-07-27,89
2013,2013,63650100.0,Comedy,The Dictator,$65 million,R,2012-05-16,83
2014,2014,216828200.0,Action Horror,World War Z,$190 million,PG-13,2013-06-21,116
2015,2015,1456900.0,Action Thriller,Welcome Back,,Unrated,2015-09-04,152
2016,2016,5100.0,Comedy / Drama,On War,,Unrated,2015-11-20,130
2017,2017,77900.0,Drama,The Tree,,Unrated,2011-07-15,100
2018,2018,2900.0,Animation,Last Flight of the Champion,,PG,2013-08-30,88
2019,2019,22600.0,Comedy,Lay the Favorite,,R,2012-12-07,93
2020,2020,230250000.0,Action,Mission: Impossible - Ghost Protocol,$145 million,PG-13,2011-12-16,132
2021,2021,932500.0,Foreign / Horror,Mas Negro Que La Noche,,R,2014-09-26,0
2022,2022,6300.0,Drama,The Imperialists Are Still Alive!,,Unrated,2011-04-15,90
2023,2023,4100.0,Sci-Fi Horror,The Moth Diaries,,R,2012-04-20,82
2024,2024,67300.0,Documentary,The Messenger,,Unknown,2015-12-04,89
2025,2025,843900.0,Foreign,Teri Meri Kahaani,,Unrated,2012-06-22,120
2026,2026,40256700.0,Drama,Philomena,$12 million,PG-13,2013-11-22,95
2027,2027,1242200.0,Horror Thriller,The Remaining,,PG-13,2014-09-05,87
2028,2028,19600.0,Drama,Test,,Unrated,2014-06-06,86
2029,2029,45700.0,Drama,Lost River,,R,2015-04-10,95
2030,2030,745800.0,Thriller,The Paperboy,,R,2012-10-05,107
2031,2031,26227200.0,Horror,Don't Be Afraid of the Dark,$25 million,R,2011-08-26,100
2032,2032,25900.0,Foreign,Tiny Times,,Unrated,2013-07-26,116
2033,2033,25400.0,Foreign,Bastards,,Unrated,2013-10-23,83
2034,2034,1505000.0,Foreign,Saving Private Perez,,PG-13,2011-09-02,100
2035,2035,7100.0,Drama,Sal,,Unrated,2013-11-01,103
2036,2036,4800.0,Thriller,The Truth About Emanuel,,Unrated,2014-01-10,96
2037,2037,263053000.0,Sci-Fi Action,Transformers: Age of Extinction,$210 million,PG-13,2014-06-27,165
2038,2038,103180700.0,Animation,The Lion King,,G,2011-09-16,89
2039,2039,76396400.0,Comedy,No Strings Attached,$25 million,R,2011-01-21,110
2040,2040,1500.0,Foreign,Little Girl,,Unrated,2011-09-02,100
2041,2041,7300.0,Foreign,Will You Still Love Me Tomorrow,,Unrated,2014-01-17,104
2042,2042,2788000.0,Drama,Carnage,,R,2011-12-16,79
2043,2043,45301900.0,Thriller,The Ides of March,,R,2011-10-07,102
2044,2044,11808300.0,Action,Drive Angry,,R,2011-02-25,104
2045,2045,5400.0,Drama,She's Lost Control,,Unrated,2015-03-20,90
2046,2046,498000.0,Foreign,Thank You,,Unrated,2011-04-08,125
2047,2047,1100.0,Animation,Khumba,,Unrated,2013-12-06,84
2048,2048,1684200.0,Action / Adventure,The Dark Knight,,PG-13,2012-07-19,150
2049,2049,10700.0,Documentary,The Mind of Mark DeFriest,,Unrated,2015-03-06,106
2050,2050,36200.0,Foreign,Big Bad Wolves,,Unrated,2014-01-17,110
2051,2051,283300.0,Adventure,Theeb,,Unrated,2015-11-06,100
2052,2052,7600.0,Documentary,The Human Scale,,Unrated,2013-10-18,83
2053,2053,73079300.0,Comedy,Tyler Perry's Madea's Witness Protection,$20 million,PG-13,2012-06-29,114
2054,2054,6200.0,Drama / Thriller,Gabriel,,Unrated,2015-06-19,85
2055,2055,95912300.0,Sci-Fi,Tomorrowland,$190 million,PG,2015-05-22,130
2056,2056,6800.0,Comedy,Crazy Eyes,,Unrated,2012-07-06,95
2057,2057,9587300.0,Drama,Battle of the Year,$20 million,PG-13,2013-09-20,109
2058,2058,105700.0,Comedy,A Little Help,,R,2011-07-22,108
2059,2059,60400.0,Foreign,In Bloom,,Unrated,2014-01-10,102
2060,2060,3573000.0,Comedy,Learning to Drive,,R,2015-08-21,89
2061,2061,17300.0,Drama,As I Lay Dying,,R,2013-10-11,109
2062,2062,18998200.0,Thriller,Dark Skies,$3.5 million,PG-13,2013-02-22,97
2063,2063,67100.0,Documentary,If a Tree Falls: A Story of the Earth Liberation Front,,Unrated,2011-06-22,85
2064,2064,395100.0,Foreign,Humpty Sharma Ki Dulhania,,Unrated,2014-07-11,133
2065,2065,254800.0,Drama,Middle of Nowhere,"$200,000",R,2012-10-12,97
2066,2066,138100.0,Foreign,Forgiveness of Blood,,Unrated,2012-02-24,109
2067,2067,371500.0,Documentary,Koch,,Unrated,2013-02-01,95
2068,2068,111400.0,Drama,Roar!,,PG,2015-04-15,102
2069,2069,194400.0,Foreign,Tere Naal Love Ho Gaya,,Unrated,2012-02-24,130
2070,2070,23200.0,Documentary,Resurrect Dead: The Mystery of the Toynbee Tiles,,Unrated,2011-09-02,86
2071,2071,255800.0,Foreign,Gainsbourg: A Heroic Life,,Unrated,2011-08-31,130
2072,2072,1791500.0,Drama,Son of Saul,,R,2015-12-18,107
2073,2073,40400.0,Foreign,Children of Paradise,,Unrated,2012-03-09,163
2074,2074,579800.0,Drama,Forrest Gump,,PG-13,2014-09-05,0
2075,2075,13174400.0,Music Drama,Love & Mercy,,PG-13,2015-06-05,121
2076,2076,629600.0,Action Drama,The Assassin,,Unrated,2015-10-16,107
2077,2077,700.0,Comedy / Drama,Syrup,,R,2013-06-07,90
2078,2078,138300.0,Documentary,Ingrid Bergman: In Her Own Words,,Unrated,2015-11-13,114
2079,2079,150855600.0,Comedy,Daddy's Home,,PG-13,2015-12-25,96
2080,2080,10959900.0,Comedy,Win Win,,R,2011-03-18,106
2081,2081,11400.0,Foreign,Empire of Lust,,Unrated,2015-03-06,113
2082,2082,498000.0,Comedy,Bachelorette,,R,2012-09-07,91
2083,2083,9300.0,Foreign,Cartas a Elena,,PG,2012-06-08,92
2084,2084,202100.0,Drama,Amigo,$1.5 million,Unrated,2011-08-19,127
2085,2085,27851100.0,Crime Thriller,Alex Cross,$35 million,PG-13,2012-10-19,101
2086,2086,95000.0,Drama,Starlet,,Unrated,2012-11-09,103
2087,2087,146734300.0,Drama / Thriller,Argo,$44.5 million,R,2012-10-12,120
2088,2088,188100.0,Music Drama,Battlefield America,,PG-13,2012-06-01,106
2089,2089,36800.0,Documentary,Far Out Isn't Far Enough: The Tomi Ungerer Story,,Unrated,2013-06-14,98
2090,2090,47000.0,Documentary,Ai Weiwei: The Fake Case,,Unrated,2014-05-16,89
2091,2091,3000.0,Foreign,Zokkomon,,PG,2011-04-22,109
2092,2092,126008400.0,Action,The Bourne Legacy,$125 million,PG-13,2012-08-10,135
2093,2093,2739500.0,Foreign,RA One,,Unrated,2011-10-26,0
2094,2094,2444000.0,Drama,The East,,PG-13,2013-05-31,116
2095,2095,109200.0,Sci-Fi,Coherence,,Unrated,2014-06-20,89
2096,2096,33900.0,Foreign,Whores' Glory,,Unrated,2012-04-27,110
2097,2097,28000.0,Drama,The Other Woman,,R,2011-02-04,102
2098,2098,1476300.0,Foreign,"No Eres Tu, Soy Yo",,PG-13,2011-04-08,105
2099,2099,15200.0,Comedy / Drama,Sympathy for Delicious,,R,2011-04-29,94
2100,2100,45951200.0,Thriller,The Gift,$5 million,R,2015-08-07,108
2101,2101,900.0,Drama,Angels Crest,,R,2011-12-30,96
2102,2102,40800.0,Action Thriller,Redemption,,R,2013-06-28,100
2103,2103,44880900.0,Horror Comedy,The Cabin in the Woods,,R,2012-04-13,95
2104,2104,4120400.0,Documentary,Bully,,PG-13,2012-04-13,98
2105,2105,20100.0,Documentary,Chely Wright: Wish Me Away,,Unrated,2012-06-01,120
2106,2106,28011300.0,Comedy,21 and Over,$13 million,R,2013-03-01,93
2107,2107,7094300.0,Drama,Me and Earl and the Dying Girl,$8 million,PG-13,2015-06-12,104
2108,2108,177400.0,Drama,Serena,,R,2015-03-27,109
2109,2109,26933000.0,IMAX,Born to Be Wild,,G,2011-04-08,40
2110,2110,42300.0,Documentary,Death by China,,Unrated,2012-08-17,64
2111,2111,9400.0,Documentary,Butterfly Girl,,Unrated,2015-04-03,78
2112,2112,21500.0,Foreign,Futuro Beach,,Unrated,2015-02-27,106
2113,2113,19107400.0,Drama,The Perks of Being a Wallflower,,PG-13,2012-09-21,103
2114,2114,1550500.0,Comedy / Drama,Pride,,R,2014-09-26,120
2115,2115,68700.0,Foreign,Eden,,R,2015-06-19,131
2116,2116,132000.0,Family,Cowgirls n' Angels,,PG,2012-05-25,92
2117,2117,20800.0,Documentary,The Past is a Grotesque Animal,,Unrated,2014-06-20,90
2118,2118,16500.0,Thriller,The World of Kanako,,Unrated,2015-12-04,119
