Rank,Movie,ReleaseDate,Distributor,Genre,MPAA,Gross,Tickets Sold
293,The German Doctor,4/25/2014 0:00:00,Samuel Goldwyn Films,Drama,PG-13,414912,50784
294,Ek Villain,6/27/2014 0:00:00,Eros Entertainment,Action,Not Rated,414116,50687
295,The Face of Love,3/7/2014 0:00:00,IFC Films,Drama,PG-13,385069,47132
296,Humpty Sharma Ki Dulhania,7/11/2014 0:00:00,Reliance Big Pictures,Drama,Not Rated,380011,46512
297,Jackass Presents: Bad Grandpa,10/25/2013 0:00:00,Paramount Pictures,Comedy,R,377575,46214
298,Joe,4/11/2014 0:00:00,Roadside Attractions,Drama,R,373375,45700
299,Women Who Flirt,11/26/2014 0:00:00,China Lion Film Distribution,Comedy,Not Rated,372143,45549
300,The Guest,9/17/2014 0:00:00,Picturehouse,Thriller/Suspense,R,369911,45276
301,When Comedy Went to School,8/2/2013 0:00:00,International Film Circuit,Documentary,Not Rated,365548,44742
302,Glen Campbell: I'll Be Me,10/24/2014 0:00:00,Area 23a,Documentary,PG,365522,44739
303,Le Chef,6/20/2014 0:00:00,Cohen Media Group,Comedy,PG-13,342667,41942
304,Venus in Fur,6/20/2014 0:00:00,IFC Films,Drama,Not Rated,342183,41882
305,Jimi: All is By My Side,9/26/2014 0:00:00,XLrater Media,Drama,R,340911,41727
306,Lee Daniels' The Butler,8/16/2013 0:00:00,Weinstein Co.,Drama,PG-13,338433,41423
307,Hasee Toh Phasee,2/7/2014 0:00:00,Reliance Entertainment,Romantic Comedy,Not Rated,336985,41246
308,Chinese Puzzle,5/16/2014 0:00:00,Cohen Media Group,Romantic Comedy,R,336500,41187
309,I Origins,7/18/2014 0:00:00,Fox Searchlight,Drama,R,336472,41183
310,"Like Father, Like Son",1/17/2014 0:00:00,IFC Films,Drama,Not Rated,333678,40841
311,Elaine Stritch: Shoot Me,2/21/2014 0:00:00,IFC Films,Documentary,Not Rated,330083,40401
312,Nymphomaniac: Volume II,4/4/2014 0:00:00,Magnolia Pictures,Drama,Not Rated,327167,40044
313,Stranger by the Lake,1/24/2014 0:00:00,Strand,Drama,Not Rated,323070,39543
314,Björk: Biophilia Live,9/26/2014 0:00:00,Cinema Purgatorio,Concert/Performance,Not Rated,319456,39101
315,The Hornet’s Nest,5/9/2014 0:00:00,Freestyle Releasing,Documentary,R,312706,38274
316,A Five Star Life,7/18/2014 0:00:00,Music Box Films,Drama,Not Rated,306917,37566
317,Mood Indigo,7/18/2014 0:00:00,Drafthouse Films,Drama,Not Rated,303187,37109
318,Happy Ending,11/21/2014 0:00:00,Eros Entertainment,Romantic Comedy,Not Rated,295579,36178
319,The Dance of Reality,5/23/2014 0:00:00,ABCKO Films,Drama,Not Rated,293680,35946
320,Innocence,9/5/2014 0:00:00,JSC Entertainment,Action,PG-13,292824,35841
321,A Most Violent Year,12/31/2014 0:00:00,A24,Drama,R,286046,35011
322,"20,000 Days on Earth",9/17/2014 0:00:00,Drafthouse Films,Documentary,Not Rated,277770,33998
323,The Unknown Known,4/2/2014 0:00:00,RADiUS-TWC,Documentary,PG-13,275658,33740
324,Main Tera Hero,4/4/2014 0:00:00,Eros Entertainment,Comedy,Not Rated,274579,33608
325,Night Moves,5/30/2014 0:00:00,Cinedigm,Thriller/Suspense,R,271755,33262
326,Kill Your Darlings,10/18/2013 0:00:00,Sony Pictures Classics,Drama,R,269443,32979
327,Life of Crime,8/29/2014 0:00:00,Lionsgate/Roadside Attractions,Comedy,R,265452,32491
328,Punjab 1984,6/27/2014 0:00:00,White Hill Production,Drama,Not Rated,265000,32435
329,Blue Ruin,4/25/2014 0:00:00,RADiUS-TWC,Thriller/Suspense,R,258384,31625
330,The Green Prince,9/12/2014 0:00:00,Music Box Films,Documentary,PG-13,258237,31607
331,The Blue Room,10/3/2014 0:00:00,IFC Films,Thriller/Suspense,R,257757,31549
332,The Zero Theorem,9/19/2014 0:00:00,Amplify,Drama,R,257706,31542
333,Alive Inside,7/18/2014 0:00:00,Bond/360,Documentary,R,256682,31417
334,Entertainment,8/8/2014 0:00:00,B4U Movies,Comedy,Not Rated,255000,31211
335,Elle s'en va,11/22/2013 0:00:00,Mongrel Media,Drama,Not Rated,252344,30886
336,The Galapagos Affair: Satan Came to Eden,4/4/2014 0:00:00,Zeitgeist,Documentary,Not Rated,247159,30252
337,A Matter of Faith,10/17/2014 0:00:00,Five & Two Pictures,Drama,PG,246969,30228
338,Justin Bieber’s Believe,12/25/2013 0:00:00,Open Road,Documentary,PG,243584,29814
339,Love on the Cloud,12/24/2014 0:00:00,China Lion Film Distribution,Comedy,PG-13,241026,29501
340,The 100-Year-Old Man Who Climbed Out Of The Window and Disappeared,5/8/2015 0:00:00,Music Box Films,Comedy,R,239299,29289
341,Art and Craft,9/19/2014 0:00:00,Oscilloscope Pictures,Documentary,Not Rated,237091,29019
342,Antarctica: A Year on Ice,11/28/2014 0:00:00,Music Box Films,Documentary,PG,234047,28647
343,Diplomacy,10/15/2014 0:00:00,Zeitgeist,Drama,Not Rated,220000,26927
344,Child's Pose,2/19/2014 0:00:00,Zeitgeist,Drama,Not Rated,218224,26710
345,All is Lost,10/18/2013 0:00:00,Roadside Attractions,Thriller/Suspense,PG-13,216463,26494
346,Supermensch: The Legend of Shep Gordon,6/6/2014 0:00:00,RADiUS-TWC,Documentary,R,212701,26034
347,The Breakup Guru,6/27/2014 0:00:00,China Lion Film Distribution,Action,Not Rated,208959,25576
348,Rob the Mob,3/21/2014 0:00:00,Alchemy,Drama,R,206909,25325
349,I Am Eleven,9/12/2014 0:00:00,Proud Mother Pictures,Documentary,Not Rated,202911,24836
350,Jinn,4/4/2014 0:00:00,Freestyle Releasing,Thriller/Suspense,PG-13,202348,24767
351,The Double,5/9/2014 0:00:00,Magnolia Pictures,Comedy,R,200406,24529
352,A Summer’s Tale,6/20/2014 0:00:00,Big World Pictures,Comedy,Not Rated,198127,24250
353,Goodbye to Language,10/29/2014 0:00:00,Kino Lorber,Drama,Not Rated,192750,23592
354,Code Black,6/20/2014 0:00:00,Long Shot Factory,Documentary,Not Rated,190229,23283
355,National Gallery,11/5/2014 0:00:00,Zipporah,Documentary,Not Rated,189344,23175
356,Listen Up Philip,10/17/2014 0:00:00,TriBeca Films,Black Comedy,Not Rated,188486,23070
357,The Armstrong Lie,11/8/2013 0:00:00,Sony Pictures Classics,Documentary,R,186846,22869
358,Dhoom 3,12/20/2013 0:00:00,Yash Raj Films,Action,Not Rated,185083,22653
359,We Are The Best!,5/30/2014 0:00:00,Magnolia Pictures,Drama,Not Rated,180590,22104
360,Anita: Speaking Truth to Power,3/21/2014 0:00:00,Samuel Goldwyn Films,Documentary,Not Rated,172634,21130
361,Afternoon of a Faun: Tanaquil Le Clercq,2/5/2014 0:00:00,Kino Lorber,Documentary,Not Rated,172120,21067
362,That Demon Within,4/18/2014 0:00:00,China Lion Film Distribution,Horror,Not Rated,172010,21053
363,The Last of Robin Hood,8/29/2014 0:00:00,Samuel Goldwyn Films,Drama,R,171138,20947
364,God’s Pocket,5/9/2014 0:00:00,IFC Films,Drama,R,166457,20374
365,Nas: Time is Illmatic,10/1/2014 0:00:00,TriBeca Films,Documentary,Not Rated,164540,20139
366,Horns,10/31/2014 0:00:00,RADiUS-TWC,Horror,R,164480,20132
367,Keep On Keepin’ On,9/19/2014 0:00:00,RADiUS-TWC,Documentary,R,162530,19893
368,Deep Sea 3-D,3/3/2006 0:00:00,Warner Bros.,Documentary,G,162505,19890
369,Pirates,9/12/2014 0:00:00,Well Go USA,Adventure,Not Rated,160133,19600
370,A Girl Walks Home Alone at Night,11/21/2014 0:00:00,Kino Lorber,Horror,Not Rated,158707,19425
371,Ernest & Celestine,2/28/2014 0:00:00,GKIDS,Adventure,Not Rated,156644,19173
372,Citizen Koch,6/6/2014 0:00:00,Variance Films,Documentary,Not Rated,153908,18838
373,Alan Partridge,4/4/2014 0:00:00,Magnolia Pictures,Comedy,R,153426,18779
374,A Coffee in Berlin,6/9/2014 0:00:00,Music Box Films,Drama,Not Rated,150275,18393
375,From the Rough,4/23/2014 0:00:00,Freestyle Releasing,Drama,PG,150000,18359
376,James Cameron’s Deepsea Challenge 3D,8/8/2014 0:00:00,DisruptiveLA,Documentary,PG,149879,18345
377,Out of the Furnace,12/4/2013 0:00:00,Relativity,Drama,R,143313,17541
378,Kids for Cash,2/7/2014 0:00:00,SenArt Films,Documentary,PG-13,143178,17524
379,Leviathan,12/25/2014 0:00:00,Sony Pictures Classics,Drama,R,140361,17180
380,Mistaken for Strangers,3/28/2014 0:00:00,Abramorama Films,Documentary,Not Rated,138991,17012
381,The Congress,8/29/2014 0:00:00,Drafthouse Films,Drama,Not Rated,137815,16868
382,Dancing in Jaffa,4/11/2014 0:00:00,IFC Films,Documentary,Not Rated,136257,16677
383,Aa Gaye Munde U.K. De,8/8/2014 0:00:00,Yash Raj Films,Romantic Comedy,Not Rated,135000,16523
384,Redwood Highway,4/18/2014 0:00:00,Monterey Media,Drama,PG-13,134049,16407
385,The Jewish Cardinal,1/3/2014 0:00:00,Film Movement,Drama,Not Rated,133672,16361
386,Gore Vidal: The United States of Amnesia,5/23/2014 0:00:00,IFC Films,Documentary,Not Rated,133296,16315
387,Raja Natwarlal,8/29/2014 0:00:00,UTV Communications,Drama,Not Rated,131105,16047
388,Bethlehem,3/7/2014 0:00:00,Adopt Films,Thriller/Suspense,Not Rated,127115,15558
389,Make Your Move,4/18/2014 0:00:00,High Top Releasing,Musical,PG-13,125106,15312
390,20 Feet From Stardom,6/14/2013 0:00:00,RADiUS-TWC,Documentary,PG-13,124984,15297
391,For a Woman,5/2/2014 0:00:00,Film Movement,Drama,Not Rated,122764,15026
392,Afflicted,4/4/2014 0:00:00,CBS Films,Horror,R,121179,14832
393,Kundo: Age of the Rampant,8/29/2014 0:00:00,Well Go USA,Action,Not Rated,120857,14792
394,Finding Fela!,8/1/2014 0:00:00,Kino Lorber,Documentary,Not Rated,120426,14740
395,Knights of Badassdom,1/21/2014 0:00:00,Entertainment One,Comedy,R,113531,13896
396,The Liberator,10/3/2014 0:00:00,Cohen Media Group,Drama,R,113067,13839
397,"Two Days, One Night",12/24/2014 0:00:00,Sundance Selects,Drama,PG-13,110572,13533
398,God the Father,10/14/2014 0:00:00,Rocky Mountain Pictures,Documentary,R,109508,13403
399,Despicable Me 2,7/3/2013 0:00:00,Universal,Comedy,PG,108650,13298
400,En solitaire,4/18/2014 0:00:00,Mongrel Media,Adventure,Not Rated,103628,12683
401,God Help the Girl,9/5/2014 0:00:00,Amplify,Musical,Not Rated,102757,12577
402,Coherence,6/20/2014 0:00:00,Oscilloscope Pictures,Drama,Not Rated,102617,12560
403,Korengal,5/30/2014 0:00:00,Saboteur Media,Documentary,R,101310,12400
404,The Overnighters,10/10/2014 0:00:00,Drafthouse Films,Documentary,PG-13,100023,12242
405,The Golden Era,10/17/2014 0:00:00,China Lion Film Distribution,Drama,Not Rated,99872,12224
406,Ivory Tower,6/13/2014 0:00:00,Samuel Goldwyn Films,Documentary,PG-13,99555,12185
407,Young & Beautiful,4/25/2014 0:00:00,IFC Films,Drama,Not Rated,99118,12131
408,The Way He Looks,11/7/2014 0:00:00,Strand,Drama,Not Rated,98408,12045
409,Ode to My Father,12/25/2014 0:00:00,CJ Entertainment,Drama,Not Rated,96841,11853
410,Generation War,1/15/2014 0:00:00,Music Box Films,Drama,Not Rated,91595,11211
411,Girl on a Bicycle,2/14/2014 0:00:00,Monterey Media,Romantic Comedy,R,91401,11187
412,One Chance,10/10/2014 0:00:00,Weinstein Co.,Drama,PG-13,90592,11088
413,The Best Offer,1/3/2014 0:00:00,IFC Films,Drama,R,88719,10859
414,Hiroshima Mon Amour,10/17/2014 0:00:00,Rialto Pictures,Drama,Not Rated,88300,10807
415,Breathe In,3/28/2014 0:00:00,Cohen Media Group,Drama,R,88100,10783
416,Visitors,1/24/2014 0:00:00,Cinedigm,Documentary,Not Rated,81470,9971
417,Advanced Style,9/26/2014 0:00:00,Bond/360,Documentary,Not Rated,81004,9914
418,Ender's Game,11/1/2013 0:00:00,Lionsgate,Adventure,PG-13,80342,9833
419,Life After Beth,8/15/2014 0:00:00,A24,Black Comedy,R,80315,9830
420,12 O'Clock Boys,1/31/2014 0:00:00,Oscilloscope Pictures,Documentary,Not Rated,80030,9795
421,Fort McCoy,8/15/2014 0:00:00,Monterey Media,Drama,R,78948,9663
422,Godzilla: The Original Japanese Version,5/7/2004 0:00:00,Rialto Pictures,Horror,Not Rated,78869,9653
423,Whitey: United States of America v. James J. Bulger,6/27/2014 0:00:00,Magnolia Pictures,Documentary,R,75881,9287
424,Just a Sigh,3/21/2014 0:00:00,Distrib Films,Drama,Not Rated,75531,9244
425,Zero Motivation,12/3/2014 0:00:00,Zeitgeist,Drama,Not Rated,74892,9166
426,Cutie and the Boxer,8/16/2013 0:00:00,Radius,Documentary,R,73892,9044
427,The Broken Circle Breakdown,11/1/2013 0:00:00,TriBeca Films,Drama,Not Rated,73338,8976
428,Escape Plan,10/18/2013 0:00:00,Lionsgate,Thriller/Suspense,R,72410,8862
429,Pump,9/19/2014 0:00:00,Submarine Deluxe,Documentary,PG,72277,8846
430,Better Living Through Chemistry,3/14/2014 0:00:00,Samuel Goldwyn Films,Black Comedy,Not Rated,72273,8846
431,The Square,10/25/2013 0:00:00,Noujaim Films,Documentary,Not Rated,71290,8725
432,Final: The Rapture,9/13/2013 0:00:00,Riverrain,Thriller/Suspense,PG-13,70095,8579
433,Take Me to the River,9/12/2014 0:00:00,Abramorama Films,Documentary,PG,68598,8396
434,"Je t'aime, je t'aime",2/14/2014 0:00:00,The Film Desk,Drama,Not Rated,67503,8262
435,For No Good Reason,4/25/2014 0:00:00,Sony Pictures Classics,Documentary,R,67105,8213
436,The Notebook,8/29/2014 0:00:00,Sony Pictures Classics,Drama,R,66235,8107
437,Song of the Sea,12/19/2014 0:00:00,GKIDS,Adventure,PG,65845,8059
438,Through a Lens Darkly,8/27/2014 0:00:00,First Run Features,Documentary,Not Rated,64441,7887
439,Watermark,4/4/2014 0:00:00,Entertainment One,Documentary,PG,64031,7837
440,Jealousy,8/13/2014 0:00:00,Distrib Films,Drama,Not Rated,63946,7826
441,Heropanti,5/23/2014 0:00:00,UTV Communications,,Not Rated,63649,7790
442,The Last Sentence,6/20/2014 0:00:00,Music Box Films,Drama,Not Rated,62506,7650
443,Tiger & Bunny the Movie: The Rising,3/14/2014 0:00:00,Eleven Arts,Action,Not Rated,61562,7535
444,The Art of the Steal,3/14/2014 0:00:00,RADiUS-TWC,Comedy,R,61446,7520
445,Maidentrip,12/20/2013 0:00:00,First Run Features,Documentary,Not Rated,60985,7464
446,Siddharth,6/27/2014 0:00:00,Zeitgeist,Drama,Not Rated,60537,7409
447,Frontera,9/5/2014 0:00:00,Magnolia Pictures,Drama,PG-13,59696,7306
448,Il conformista,8/29/2014 0:00:00,Kino Lorber,Drama,R,59656,7301
449,Wetlands,9/5/2014 0:00:00,Strand,Comedy,Not Rated,59437,7275
450,Cheap Thrills,3/21/2014 0:00:00,Drafthouse Films,Thriller/Suspense,Not Rated,59424,7273
451,Sweet Dreams,11/15/2013 0:00:00,International Film Circuit,Documentary,Not Rated,59403,7270
452,Walk of Shame,5/2/2014 0:00:00,Focus Features,Comedy,R,59209,7247
453,The One I Wrote for You,12/5/2014 0:00:00,Abramorama Films,Drama,PG,58872,7205
454,Borgman,6/6/2014 0:00:00,Drafthouse Films,Thriller/Suspense,Not Rated,57475,7034
455,Ai Weiwei: The Fake Case,5/16/2014 0:00:00,International Film Circuit,Documentary,Not Rated,57322,7016
456,Cuban Fury,4/11/2014 0:00:00,Entertainment One,Comedy,R,57105,6989
457,The Rocket,1/10/2014 0:00:00,Kino Lorber,Drama,Not Rated,56823,6955
458,The Bag Man,2/28/2014 0:00:00,Cinedigm,Thriller/Suspense,R,56574,6924
459,In Bloom,1/10/2014 0:00:00,Big World Pictures,Drama,Not Rated,56092,6865
460,Rudderless,10/17/2014 0:00:00,Samuel Goldwyn Films,Drama,R,56001,6854
461,Big Men,3/14/2014 0:00:00,Abramorama Films,Documentary,Not Rated,55032,6735
462,Starred Up,8/27/2014 0:00:00,TriBeca Films,Drama,Not Rated,54915,6721
463,Ilo Ilo,4/4/2014 0:00:00,Film Movement,Drama,Not Rated,54071,6618
464,At Middleton,1/31/2014 0:00:00,Anchor Bay Entertainment,Drama,R,53837,6589
465,Half of a Yellow Sun,5/16/2014 0:00:00,Monterey Media,Drama,R,53645,6566
466,Enough Said,9/18/2013 0:00:00,Fox Searchlight,Comedy,PG-13,53203,6511
467,"1,000 Times Goodnight",10/24/2014 0:00:00,Film Movement,Drama,Not Rated,53025,6490
468,Low Down,10/24/2014 0:00:00,Oscilloscope Pictures,Drama,R,52337,6405
469,Hellion,6/13/2014 0:00:00,IFC Films,Drama,R,51748,6333
470,Hateship Loveship,4/11/2014 0:00:00,IFC Films,Drama,R,51610,6317
471,To Be Takei,8/22/2014 0:00:00,Starz Media,Documentary,Not Rated,51481,6301
472,The Missing Picture,3/19/2014 0:00:00,Strand,Documentary,Not Rated,51337,6283
473,The Internet’s Own Boy: The Story of Aaron Swartz,6/27/2014 0:00:00,Participant Media,Documentary,R,50735,6209
474,The Retrieval,4/2/2014 0:00:00,Variance Films,Western,R,50257,6151
475,A Touch of Sin,10/4/2013 0:00:00,Kino Lorber,Drama,Not Rated,50193,6143
476,NOW: In the Wings on a World Stage,5/2/2014 0:00:00,Spacey,Documentary,Not Rated,49591,6069
477,Lucky Them,5/30/2014 0:00:00,IFC Films,Romantic Comedy,R,48995,5996
478,She's Beautiful When She's Angry,12/5/2014 0:00:00,International Film Circuit,Documentary,Not Rated,48676,5957
479,Amercian Mustang,1/17/2014 0:00:00,Vitagraph Films,Documentary,PG,48218,5901
480,A Master Builder,7/23/2014 0:00:00,Abramorama Films,Drama,Not Rated,46874,5737
481,Filmistan,6/6/2014 0:00:00,UTV Communications,Comedy,Not Rated,45406,5557
482,There’s No Place Like Utopia,7/18/2014 0:00:00,Rocky Mountain Pictures,Documentary,PG-13,45254,5539
483,The Dog,8/8/2014 0:00:00,Drafthouse Films,Documentary,Not Rated,44582,5456
484,Alphaville,2/7/2014 0:00:00,Rialto Pictures,Drama,Not Rated,43729,5352
485,If You Build It,1/10/2014 0:00:00,Long Shot Factory,Documentary,Not Rated,43393,5311
486,Viva La Liberta,11/7/2014 0:00:00,Distrib Films,,Not Rated,43116,5277
487,Water & Power,5/2/2014 0:00:00,North/South Pictures,Drama,Not Rated,42557,5208
488,Blood Ties,3/21/2014 0:00:00,Roadside Attractions,Drama,R,42472,5198
489,"Flamenco, Flamenco",9/19/2014 0:00:00,Dada Films,Documentary,Not Rated,42297,5177
490,Percy Jackson: Sea of Monsters,8/7/2013 0:00:00,20th Century Fox,Adventure,PG,41344,5060
491,Elsa & Fred,11/7/2014 0:00:00,Alchemy,Comedy,PG-13,40903,5006
492,Interior. Leather Bar.,1/2/2014 0:00:00,Strand,Drama,Not Rated,40862,5001
493,The Last of the Unjust,2/7/2014 0:00:00,Cohen Media Group,Documentary,PG-13,40563,4964
494,Teenage,3/14/2014 0:00:00,Oscilloscope Pictures,Documentary,Not Rated,40169,4916
495,Decoding Annie Parker,5/2/2014 0:00:00,Entertainment One,Drama,R,39850,4877
496,Two Lives,2/28/2014 0:00:00,IFC Films,Drama,Not Rated,39673,4855
497,Child of God,8/1/2014 0:00:00,Well Go USA,Drama,R,37949,4644
498,Fire in the Blood,9/6/2013 0:00:00,International Film Circuit,Documentary,Not Rated,36228,4434
499,"Pulp: a Film About Life, Death & Supermarkets",11/19/2014 0:00:00,Oscilloscope Pictures,Documentary,Not Rated,35866,4389
500,Not Cool,9/19/2014 0:00:00,Starz Media,Comedy,Not Rated,35688,4368
501,Beneath the Harvest Sky,4/25/2014 0:00:00,TriBeca Films,Drama,Not Rated,34768,4255
502,Filth,5/30/2014 0:00:00,Magnolia Pictures,Black Comedy,R,34411,4211
503,Rocks in My Pockets,9/3/2014 0:00:00,Zeitgeist,Comedy,Not Rated,34236,4190
504,White Bird in a Blizzard,10/24/2014 0:00:00,Magnolia Pictures,Drama,R,33821,4139
505,It Felt Like Love,3/21/2014 0:00:00,Variance Films,Drama,Not Rated,33817,4139
506,Expedition to the End of the World,8/20/2014 0:00:00,Argot Pictures,Documentary,Not Rated,33416,4090
507,A Field in England,2/7/2014 0:00:00,Drafthouse Films,Thriller/Suspense,Not Rated,32846,4020
508,Big Bad Wolves,1/17/2014 0:00:00,Magnet Pictures,Thriller/Suspense,Not Rated,32828,4018
509,Dead Snow 2: Red vs. Dead,10/10/2014 0:00:00,Well Go USA,Black Comedy,R,32617,3992
510,Sagrada: The Mystery of Creation,9/12/2014 0:00:00,First Run Features,Documentary,Not Rated,32600,3990
511,The Best Man Holiday,11/15/2013 0:00:00,Universal,Comedy,R,32510,3979
512,Six Dance Lessons in Six Weeks,12/12/2014 0:00:00,Dada Films,Comedy,Not Rated,32424,3968
513,The Hero of Color City,10/3/2014 0:00:00,Magnolia Pictures,Adventure,G,32188,3939
514,Ping Pong Summer,6/6/2014 0:00:00,Gravitas Ventures,Comedy,Not Rated,31900,3904
515,Abuse of Weakness,8/22/2014 0:00:00,Strand,Drama,Not Rated,31557,3862
516,Yellow Day,9/19/2014 0:00:00,Self Distributed,Adventure,PG,31000,3794
517,Documented,5/2/2014 0:00:00,"Documented Film, LLC",Documentary,Not Rated,30662,3752
518,Happy Christmas,7/25/2014 0:00:00,Magnolia Pictures,Comedy,R,30312,3710
519,Tim Burton's The Nightmare Before Christmas 3D,10/20/2006 0:00:00,Walt Disney,Musical,PG,29137,3566
520,A Long Way Off,5/6/2014 0:00:00,"Moving Visions Entertainment, Inc.",Drama,PG,28951,3543
521,Stations of the Elevated,10/17/2014 0:00:00,APD/Cinema Conservancy,Documentary,Not Rated,28516,3490
522,Closed Curtain,7/9/2014 0:00:00,Variance Films,Drama,Not Rated,28098,3439
523,Fanny,7/25/2014 0:00:00,Kino Lorber,Drama,Not Rated,27803,3403
524,Monk With a Camera,11/21/2014 0:00:00,Kino Lorber,Documentary,Not Rated,27663,3385
525,Lilting,9/26/2014 0:00:00,Strand,Drama,Not Rated,26699,3267
526,Bettie Page Reveals All,11/22/2013 0:00:00,Music Box Films,Documentary,R,26342,3224
527,Last Weekend,8/29/2014 0:00:00,IFC Films,Comedy,Not Rated,26111,3195
528,Burning Bush,6/11/2014 0:00:00,,Drama,Not Rated,26105,3195
529,Elena,5/30/2014 0:00:00,Variance Films/Syndicado,Documentary,Not Rated,25866,3165
530,Bird People,9/12/2014 0:00:00,IFC Films,Drama,Not Rated,25209,3085
531,The Act of Killing,7/19/2013 0:00:00,Drafthouse Films,Documentary,Not Rated,25142,3077
532,Jimmy P.,2/14/2014 0:00:00,IFC Films,Drama,Not Rated,24791,3034
533,After,8/8/2014 0:00:00,Paladin,Drama,R,24545,3004
534,Muscle Shoals,9/27/2013 0:00:00,Magnolia Pictures,Documentary,PG,24431,2990
535,Personal Tailor,12/20/2013 0:00:00,China Lion Film Distribution,Comedy,Not Rated,24225,2965
536,Happy Valley,11/19/2014 0:00:00,Music Box Films,Documentary,Not Rated,23868,2921
537,Blue is the Warmest Color,10/25/2013 0:00:00,IFC Films,Drama,NC-17,23721,2903
538,Believe Me,9/26/2014 0:00:00,Riot Studios,Comedy,PG-13,23689,2899
539,Video Games: The Movie,7/18/2014 0:00:00,Variance Films,Documentary,Not Rated,23043,2820
540,Grand Piano,3/7/2014 0:00:00,Magnolia Pictures,Thriller/Suspense,R,22555,2760
541,Murder Eleven,10/1/2013 0:00:00,Indican Pictures,Thriller/Suspense,R,22107,2705
542,Memphis,9/5/2014 0:00:00,Kino Lorber,Drama,Not Rated,21232,2598
543,The M Word,4/30/2014 0:00:00,,Romantic Comedy,R,21130,2586
544,The Decent One,10/1/2014 0:00:00,Kino Lorber,Documentary,Not Rated,20240,2477
545,The Past is a Grotesque Animal,6/19/2014 0:00:00,Oscilloscope Pictures,Documentary,Not Rated,20056,2454
546,"Christian Mingle, The Movie",10/10/2014 0:00:00,Rocky Mountain Pictures,Romantic Comedy,PG,19836,2427
547,Adult World,2/14/2014 0:00:00,IFC Films,Comedy,R,19731,2415
548,Why Don't You Play in Hell?,11/7/2014 0:00:00,Drafthouse Films,Action,Not Rated,19621,2401
549,Guardian Angel,10/17/2014 0:00:00,Richmond Media Entertainment,Action,R,19480,2384
550,Peter Brook: The Tightrope,1/31/2014 0:00:00,First Run Features,Documentary,Not Rated,19365,2370
551,Watchers of the Sky,10/17/2014 0:00:00,Music Box Films,Documentary,Not Rated,19339,2367
552,The Kill Team,7/25/2014 0:00:00,Oscilloscope Pictures,Documentary,Not Rated,19183,2347
553,Test,6/6/2014 0:00:00,Variance Films,Drama,Not Rated,18823,2303
554,Tasting Menu,4/18/2014 0:00:00,Magnolia Pictures,Comedy,PG-13,18686,2287
555,The Passionate Thief,12/5/2014 0:00:00,Rialto Pictures,Comedy,Not Rated,18404,2252
556,Who is Dayani Cristal?,4/25/2014 0:00:00,Kino Lorber,Documentary,Not Rated,18190,2226
557,Journey to the West,3/7/2014 0:00:00,Magnolia Pictures,Adventure,PG-13,18058,2210
558,Stand Clear of the Closing Doors,5/23/2014 0:00:00,Oscilloscope Pictures,Drama,Not Rated,17282,2115
559,Accident,5/23/2014 0:00:00,Rialto Pictures,Drama,Not Rated,17161,2100
560,Hank and Asha,4/11/2014 0:00:00,FilmRise,Romantic Comedy,Not Rated,16878,2065
561,The Principle,10/24/2014 0:00:00,Rocky Mountain Pictures,Reality,PG,16826,2059
562,The Sacrifice,11/7/2014 0:00:00,Kino Lorber,Drama,Not Rated,16503,2019
563,Levitated Mass,9/5/2014 0:00:00,First Run Features,Documentary,Not Rated,16086,1968
564,Two Night Stand,9/26/2014 0:00:00,Entertainment One,Romantic Comedy,R,15600,1909
565,Magician: The Astonishing Life and Work of Orson Wells,12/10/2014 0:00:00,Cohen Media Group,Documentary,PG-13,15528,1900
566,Kelly & Cal,9/5/2014 0:00:00,IFC Films,Comedy,R,15297,1872
567,Barefoot,2/21/2014 0:00:00,Roadside Attractions,Romantic Comedy,PG-13,15071,1844
568,Free the Mind,5/3/2013 0:00:00,International Film Circuit,Documentary,Not Rated,15069,1844
569,Horses of God,5/14/2014 0:00:00,Kino Lorber,Drama,Not Rated,14817,1813
570,Conte d'hiver,12/19/2014 0:00:00,Big World Pictures,Drama,Not Rated,14810,1812
571,Exhibition,6/20/2014 0:00:00,Kino Lorber,Drama,Not Rated,14157,1732
572,The Pretty One,2/7/2014 0:00:00,Dada Films,Comedy,R,13769,1685
573,Fifi Howls from Happiness,8/8/2014 0:00:00,Music Box Films,Documentary,Not Rated,13614,1666
574,The Counselor,10/25/2013 0:00:00,20th Century Fox,Thriller/Suspense,R,13491,1651
575,As It Is in Heaven,7/11/2014 0:00:00,Cinema Purgatorio,Drama,Not Rated,13486,1650
576,War of the World's Goliath,3/7/2014 0:00:00,Anderson Digital,Adventure,PG-13,13385,1638
577,A Long Way Down,7/11/2014 0:00:00,Magnolia Pictures,Drama,R,13347,1633
578,The Pleasures of Being Out of Step,6/30/2013 0:00:00,First Run Features,Documentary,Not Rated,13137,1607
579,K2: Siren of the Himalayas,8/22/2014 0:00:00,First Run Features,Documentary,Not Rated,12959,1586
580,Night Lights,8/15/2014 0:00:00,Indican Pictures,Drama,Not Rated,12848,1572
581,Coming Up Roses,11/9/2012 0:00:00,Dada Films,Drama,Not Rated,12835,1570
582,Inequality for All,9/27/2013 0:00:00,RADiUS-TWC,Documentary,PG,12301,1505
583,Touch the Wall,11/28/2014 0:00:00,"Touch the Wall, LLC",Documentary,Not Rated,12156,1487
