Rank,Movie,ReleaseDate,Distributor,Genre,MPAA,Gross,Tickets Sold
586,Tchoupitoulas,12/7/2012 0:00:00,Oscilloscope Pictures,Documentary,Not Rated,10431,1310
587,Ultrasuede: In Search of Halston,1/20/2012 0:00:00,TriBeca Films,Documentary,Not Rated,10357,1301
588,In Another Country,11/9/2012 0:00:00,Kino Lorber,,Not Rated,10332,1297
589,Husbands in Goa,9/21/2012 0:00:00,UTV Communications,Comedy,Not Rated,10135,1273
590,Arjun The Warrior Prince,5/25/2011 0:00:00,UTV Communications,Action,Not Rated,10017,1258
591,A Little Bit of Heaven,5/4/2012 0:00:00,Alchemy,Romantic Comedy,PG-13,10011,1257
592,The Do-Deca Pentathlon,7/6/2012 0:00:00,Red Flag Releasing,Comedy,R,10000,1256
593,Virginia,5/18/2012 0:00:00,Entertainment One,Drama,R,9915,1245
594,Post Mortem,4/11/2012 0:00:00,Kino Lorber,Drama,Not Rated,9750,1224
595,Beneath the Darkness,1/6/2012 0:00:00,Image Entertainment,Thriller/Suspense,R,9600,1206
596,[REC] 3: Genesis,9/7/2012 0:00:00,Magnet Pictures,Horror,R,9600,1206
597,Happy People: A Year in the Taiga,1/25/2013 0:00:00,Music Box Films,Documentary,Not Rated,9523,1196
598,BRO',6/22/2012 0:00:00,,Action,R,9329,1171
599,When the Iron Bird Flies,10/19/2012 0:00:00,Alive Mind,Documentary,Not Rated,9175,1152
600,Putin's Kiss,2/17/2012 0:00:00,Kino Lorber,Documentary,Not Rated,9144,1148
601,Around June,3/16/2012 0:00:00,Indican Pictures,Drama,Not Rated,9102,1143
602,Decoding Deepak,10/5/2012 0:00:00,SnagFilms,Documentary,Not Rated,9050,1136
603,Three Stars,9/21/2012 0:00:00,First Run Features,Documentary,Not Rated,8942,1123
604,Man on a Mission,1/13/2012 0:00:00,First Run Features,Documentary,Not Rated,8688,1091
605,"Small, Beautifully Moving Parts",5/11/2012 0:00:00,Long Shot Factory,Comedy,Not Rated,8631,1084
606,Letters to Elena,6/8/2012 0:00:00,Freestyle Releasing,Drama,PG,8511,1069
607,The Snowtown Murders,3/2/2012 0:00:00,IFC Midnight,Thriller/Suspense,Not Rated,8452,1061
608,Brooklyn Brothers Beat the Best,9/21/2012 0:00:00,Oscilloscope Pictures,Comedy,Not Rated,8418,1057
609,Cook County,12/16/2011 0:00:00,Hannover House,Drama,Not Rated,8250,1036
610,Roadie,1/6/2012 0:00:00,Magnolia Pictures,Drama,Not Rated,7825,983
611,Photographic Memory,10/12/2012 0:00:00,First Run Features,Documentary,Not Rated,7711,968
612,Last Days Here,3/2/2012 0:00:00,IFC Films,Documentary,Not Rated,7643,960
613,Bel Borba Aqui,10/3/2012 0:00:00,Abramorama Films,Documentary,Not Rated,7426,932
614,Price Check,11/16/2012 0:00:00,IFC Films,Comedy,Not Rated,7413,931
615,The Giant Mechanical Man,4/27/2012 0:00:00,TriBeca Films,Romantic Comedy,PG-13,7396,929
616,Angle et Tony,4/13/2012 0:00:00,Mongrel Media,,Not Rated,7323,919
617,The Lion King,6/15/1994 0:00:00,Walt Disney,Adventure,G,7284,915
618,Nothing But a Man,11/9/2012 0:00:00,APD/Cinema Conservancy,Drama,Not Rated,7255,911
619,Only the Young,12/7/2012 0:00:00,Oscilloscope Pictures,Documentary,Not Rated,7138,896
620,Hitler's Children,11/16/2012 0:00:00,Film Movement,Documentary,Not Rated,6923,869
621,Domain,1/13/2012 0:00:00,Strand,Drama,Not Rated,6914,868
622,Charlotte Rampling: The Look,11/4/2011 0:00:00,Kino Lorber,Documentary,Not Rated,6817,856
623,Over Your Cities Grass Will Grow,8/10/2011 0:00:00,Alive Mind,Documentary,Not Rated,6762,849
624,The Last Fall,10/26/2012 0:00:00,,,Not Rated,6568,825
625,Dreams of a Life,8/10/2012 0:00:00,Strand,Documentary,Not Rated,6559,823
626,In Our Nature,12/7/2012 0:00:00,Cinedigm,Drama,Not Rated,6543,821
627,Windfall,2/3/2012 0:00:00,First Run Features,Documentary,Not Rated,6504,817
628,Grassroots,6/22/2012 0:00:00,Samuel Goldwyn Films,Comedy,R,6497,816
629,The Beat Hotel,3/30/2012 0:00:00,First Run Features,Documentary,Not Rated,6480,814
630,Inni,9/27/2011 0:00:00,Cinema Purgatorio,Concert/Performance,Not Rated,6440,809
631,Tyrannosaur,11/18/2011 0:00:00,Strand,Drama,Not Rated,6353,798
632,Garbo: The Spy,11/18/2011 0:00:00,First Run Features,Documentary,Not Rated,6330,795
633,Prince of the Himalayas,12/23/2011 0:00:00,Kino Lorber,Drama,Not Rated,6295,790
634,Crazy Eyes,7/6/2012 0:00:00,Strand,Drama,Not Rated,6106,767
635,Hell and Back Again,10/5/2011 0:00:00,Docurama,Documentary,Not Rated,5997,753
636,The Man Who Shook the Hand of Vicente Fernandez,12/7/2012 0:00:00,Indican Pictures,Comedy,Not Rated,5994,753
637,The Last Ride,10/21/2011 0:00:00,,Drama,PG-13,5887,739
638,Buzzkill,2/14/2012 0:00:00,Indican Pictures,Comedy,Not Rated,5860,736
639,The Babymakers,8/3/2012 0:00:00,Alchemy,Comedy,R,5783,726
640,Save the Date,12/14/2012 0:00:00,IFC Films,Romantic Comedy,R,5719,718
641,Booker's Place: A Mississippi Story,4/25/2012 0:00:00,TriBeca Films,Documentary,Not Rated,5549,697
642,Young and Wild,11/30/2012 0:00:00,IFC Films,Drama,Not Rated,5514,692
643,Universal Soldier: Day of Reckoning,11/30/2012 0:00:00,Magnet Pictures,Action,R,5460,685
644,The Autobiography of Nicolae Ceausescu,9/9/2011 0:00:00,The Film Desk,Documentary,Not Rated,5333,669
645,The Good Doctor,8/31/2012 0:00:00,Magnolia Pictures,Drama,PG-13,5206,654
646,A Liar's Autobiography - The Untrue Story of Monty Python's Graham Chapman,11/2/2012 0:00:00,Brainstorm Media,Comedy,R,5102,640
647,Pusher,10/26/2012 0:00:00,Radius,Thriller/Suspense,R,5040,633
648,Bringing Up Bobby,9/28/2012 0:00:00,Monterey Media,Drama,PG-13,4975,625
649,Tomorrow When the War Began,2/24/2012 0:00:00,Freestyle Releasing,Action,R,4936,620
650,The Worst Movie EVER!,8/19/2011 0:00:00,Hiltz Squared,Comedy,Not Rated,4891,614
651,Brake,3/23/2012 0:00:00,IFC Films,Thriller/Suspense,R,4876,612
652,Newlyweds,1/13/2012 0:00:00,TriBeca Films,Comedy,R,4584,575
653,Sushi: The Global Catch,8/3/2012 0:00:00,Alive Mind,Documentary,Not Rated,4583,575
654,Tonight You're Mine,5/11/2012 0:00:00,Roadside Attractions,Romantic Comedy,R,4321,542
655,The Rabbi's Cat,12/7/2012 0:00:00,GKIDS,Adventure,Not Rated,4301,540
656,Art is....The Permanent Revolution,3/2/2012 0:00:00,First Run Features,Documentary,Not Rated,4291,539
657,OKA!,10/14/2011 0:00:00,Dada Films,Adventure,Not Rated,4281,537
658,Breathing,8/31/2012 0:00:00,Kino Lorber,Drama,Not Rated,4258,534
659,Miss Minoes,12/23/2011 0:00:00,Music Box Films,Adventure,PG,4242,532
660,The King of Devil's Island,1/6/2012 0:00:00,Kino Lorber,Drama,Not Rated,4162,522
661,Amigo,8/19/2011 0:00:00,Variance Films,Drama,R,4123,517
662,Granito: How to Nail a Dictator,9/14/2011 0:00:00,Skylight Pictures,Documentary,Not Rated,3988,501
663,The Moth Diaries,4/20/2012 0:00:00,IFC Films,Horror,R,3838,482
664,Rid of Me,11/18/2011 0:00:00,Phase 4 Films,Black Comedy,Not Rated,3725,467
665,Free Radicals: A History of Experimental Film,8/3/2012 0:00:00,Kino Lorber,Documentary,Not Rated,3689,463
666,Yangsi,12/7/2012 0:00:00,Alive Mind,Documentary,Not Rated,3685,462
667,Loosies,1/11/2012 0:00:00,IFC Films,Comedy,PG-13,3519,442
668,Jane's Journey,9/16/2011 0:00:00,First Run Features,Documentary,Not Rated,3507,440
669,Downtown Express,4/20/2012 0:00:00,,Drama,Not Rated,3474,436
670,Let Fury Have the Hour,12/14/2012 0:00:00,CAVU Releasing,Documentary,Not Rated,3386,425
671,Vamps,11/2/2012 0:00:00,Anchor Bay Entertainment,Romantic Comedy,PG-13,3361,422
672,Sleepless Night,5/11/2012 0:00:00,TriBeca Films,Thriller/Suspense,Not Rated,3358,421
673,Terkel in Trouble,3/26/2010 0:00:00,,Adventure,Not Rated,3259,409
674,Summer,6/9/2011 0:00:00,The Film Desk,,R,3236,406
675,The Swell Season,10/7/2011 0:00:00,Seventh Art Releasing,Documentary,Not Rated,3178,399
676,Cirkus Columbia,2/17/2012 0:00:00,Strand,Drama,Not Rated,3163,397
677,ATM,4/6/2012 0:00:00,IFC Films,Thriller/Suspense,R,3010,378
678,About Cherry,9/21/2012 0:00:00,IFC Films,Drama,Not Rated,3003,377
679,Cheerful Weather for the Wedding,12/7/2012 0:00:00,IFC Films,Romantic Comedy,PG,2651,333
680,Carl,4/29/2012 0:00:00,Afterlight Pictures,Horror,Not Rated,2592,325
681,Pianomania,5/27/2011 0:00:00,First Run Features,Documentary,Not Rated,2524,317
682,The Samaritan,5/18/2012 0:00:00,IFC Films,Thriller/Suspense,R,2521,316
683,Why Stop Now,8/17/2012 0:00:00,IFC Films,Comedy,R,2432,305
684,The Heir Apparent: Largo Winch,11/18/2011 0:00:00,Music Box Films,Action,Not Rated,2333,293
685,Gainsbourg: A Heroic Life,8/31/2011 0:00:00,Music Box Films,Drama,Not Rated,2240,281
686,The Monk,3/8/2013 0:00:00,ATO Pictures,Thriller/Suspense,R,2164,271
687,Patagonia Rising,6/8/2012 0:00:00,First Run Features,Documentary,Not Rated,2064,259
688,Planet of Snail,7/25/2012 0:00:00,Cinema Guild,Documentary,Not Rated,2011,252
689,American Teacher,9/30/2011 0:00:00,First Run Features,Documentary,Not Rated,2004,251
690,Bad Blood The Hunger,10/26/2012 0:00:00,Garvity Arch,Horror,R,1872,235
691,Four Adventures of Reinette and Mirabelle,7/20/2011 0:00:00,The Film Desk,Comedy,Not Rated,1834,230
692,Perfect Sense,2/10/2012 0:00:00,IFC Films,Drama,R,1567,196
693,Bestiare,10/19/2012 0:00:00,Zeitgeist,Documentary,Not Rated,1428,179
694,A Green Story,11/16/2012 0:00:00,Indican Pictures,Drama,Not Rated,1395,175
695,I Kissed a Vampire,3/30/2012 0:00:00,Monterey Media,Musical,PG,1380,173
696,Headshot,9/28/2012 0:00:00,Kino Lorber,Thriller/Suspense,Not Rated,1373,172
697,Fightville,4/20/2012 0:00:00,Mongrel Media,Documentary,Not Rated,1333,167
698,Jason Becker: Not Dead Yet,12/14/2012 0:00:00,Kino Lorber,Documentary,Not Rated,1294,162
699,Snowman's Land,9/14/2012 0:00:00,Music Box Films,Black Comedy,Not Rated,1190,149
700,Jack and Diane,11/2/2012 0:00:00,Magnolia Pictures,Drama,R,1142,143
701,My Joy,9/30/2011 0:00:00,Kino Lorber,Drama,Not Rated,841,105
702,The Decoy Bride,3/9/2012 0:00:00,IFC Films,Comedy,PG,759,95
703,Nature Calls,11/9/2012 0:00:00,Magnet Pictures,Comedy,R,646,81
704,Citizen Gangster,4/27/2012 0:00:00,IFC Films,Drama,Not Rated,625,78
705,Death of a Superhero,5/4/2012 0:00:00,TriBeca Films,Drama,Not Rated,607,76
706,Gottfried Helnwein and the Dreaming Child,11/23/2012 0:00:00,First Run Features,Documentary,Not Rated,601,75
707,Meeting Evil,5/4/2012 0:00:00,Magnet Pictures,Drama,R,525,65
708,Playback,3/16/2012 0:00:00,Magnet Pictures,Horror,R,264,33
709,Apartment 143,6/1/2012 0:00:00,Magnolia Pictures,Horror,R,256,32
